	minimum	maximum
rxn03408_c	22.031273180799985	29.375030907804103
rxn00022_c	44.9254378945145	59.90058385949734
rxn01358_c	-116.01107764493418	1000.0
rxn00258_c	-358.9840992498155	-1.7257830658347757
rxn09177_c	0.08078133499900744	0.10770844666469068
rxn01218_c	-3.0843782453194266	-2.313283683983983
rxn01547_c	-999.9999999999983	706.6332268728096
rxn02988_c	0.2937503090760147	0.39166707875844364
rxn00001_c	383.0216052252963	510.69547363496065
rxn00710_c	13.542780780653352	18.057041040914694
rxn01297_c	-706.6332268728195	1000.0
rxn00337_c	22.031273180799907	29.375030907804234
rxn08669_c	-0.024479192423086715	-0.018359394317258193
rxn01739_c	0.07343757726948076	0.09791676969282691
rxn00225_c	-1000.0	0.0
rxn00148_c	-817.6912144288788	-327.68442931484674
rxn00100_c	0.08078133500061616	0.10770844666559126
rxn03903_c	22.031273180799985	29.375030907803875
rxn00097_c	138.33550845969808	199.67605244534633
rxn01217_c	2.313283683984153	3.0843782453195687
rxn02212_c	0.07343757726964568	0.09791676969299219
rxn00692_c	-506.03160256231706	11.03069057290918
rxn00926_c	8.862771418952775	11.817028558635002
rxn08809_c	-0.04895838484628712	-0.03671878863463007
rxn00171_c	-79.11670607117799	1000.0
rxn03958_c	-333.89618465204137	-250.4221384884305
rxn01362_c	13.542780780652349	18.057041040913422
rxn10060_c	-2.2227106720239407	-1.667033004013835
rxn01966_c	-59.876104667073946	-44.90707850019783
rxn10131_c	-563.5108781536036	-4.0243792343595715
rxn08799_c	-0.07343757726948752	-0.05507818295211564
rxn05938_c	0.0	743.8949051633815
rxn09111_c	0.018359394317258193	0.024479192423086715
rxn01465_c	-18.05704104091467	-13.542780780652151
rxn01643_c	22.031273180799907	29.3750309078043
rxn00392_c	0.0073437577268622555	0.009791676969184412
rxn00747_c	1.1750012363072528	507.104761847631
rxn01334_c	-505.92976061132606	-5.684341886080801e-13
rxn05219_c	3.9656291725439483	5.287505563404739
rxn02175_c	0.08078133499885044	0.10770844666507104
rxn02009_c	22.031273180799822	29.375030907803975
rxn00555_c	506.39477359976394	996.4015587138026
rxn01505_c	89.5938442685864	119.45845902506994
rxn00213_c	-59.72922951253531	-44.79692213429371
rxn01740_c	-0.09791676969268792	-0.07343757726937383
rxn00139_c	-18.448708119683147	-13.836531089729647
rxn03910_c	250.42213848842152	333.89618465204285
rxn00182_c	-998.274216934165	-76.74346832038896
rxn01132_c	-59.900583859497374	-44.925437894514744
rxn03908_c	250.42213848842158	333.8961846520415
rxn01255_c	0.07343757726942791	0.09791676969268023
rxn05485_c	-906.8077144452163	-416.80092933117567
rxn05496_c	475.91083049641134	1000.0
rxn00109_c	0.0	1000.0000000000017
rxn10271_c	0.018359394317258193	0.024479192423086715
rxn01548_c	-709.3710546597576	997.2621722130706
rxn08352_c	22.765648953492708	30.35419860473101
rxn08850_c	-0.024479192423086715	-0.018359394317258193
rxn01345_c	0.0	505.92976061132754
rxn05645_c	0.08078133499611795	0.10770844666183166
rxn01967_c	-119.77668852657132	-89.83251639471246
rxn01116_c	-82.50625592749998	661.501129169108
rxn00908_c	-503.81072051582646	12.921904137900924
rxn01138_c	-6.631679561048713	-4.973759670777213
rxn02402_c	0.29375030907750466	0.39166707877042173
rxn05494_c	77.10945613279978	102.81260817731345
rxn01870_c	0.018359394317333435	0.02447919242317002
rxn00297_c	0.7343757726933973	0.9791676969267655
rxn00611_c	-1.199480428735228	-0.8996103215494031
rxn00931_c	0.0	559.4864989192444
rxn08756_c	227.65648953493468	303.5419860473103
rxn10168_c	0.07343757726933361	0.09791676969268007
rxn09657_c	0.07343757726926015	0.09791676969268792
rxn12191_c	-804.5877278871225	1000.0
rxn00410_c	4.3550054884869605	5.80667398466318
rxn01333_c	167.68053560213366	781.9282862902851
rxn12510_c	0.0807813350038472	0.1077084466636884
rxn03933_c	22.031273180799985	29.375030907804103
rxn01977_c	89.83251639471189	119.77668852657166
rxn01986_c	-79.11670607119277	1000.0000000000001
rxn00105_c	0.29375030907525285	0.39166707876854423
rxn00223_c	0.018359394317258193	0.024479192423086715
rxn00784_c	-79.1167060711922	1000.0
rxn02285_c	-58.750061815608206	-44.06254636159963
rxn05663_c	0.9400009890474633	1.2533346520663056
rxn03907_c	250.42213848842164	333.89618465203534
rxn01213_c	22.765648953492814	30.354198604730414
rxn05209_c	-1000.0	450.01082856215726
rxn05059_c	-0.8616675732955628	-0.6462506799700805
rxn10474_c	-0.09791676969268792	-0.07343757726937383
rxn00260_c	1.7257830658347757	358.98409924982013
rxn00461_c	44.06254636159963	58.75006181560798
rxn10473_c	-0.09791676969268792	-0.07343757726937383
rxn08818_c	-0.0734375772696012	-0.05507818295211564
rxn08309_c	0.01835939431737188	0.02447919242331409
rxn03841_c	0.07343757726933371	0.09791676969268108
rxn01257_c	0.07343757726948752	0.09791676969280161
rxn02213_c	0.07343757726954632	0.09791676969289369
rxn00704_c	44.79692213429314	59.72922951253497
rxn03641_c	-1.1368683772161603e-13	1000.0
rxn05313_c	-165.31074572028047	318.0261971337626
rxn01332_c	0.07343757726954632	0.09791676969289384
rxn00785_c	-330.7138457959252	41.28984675236211
rxn03909_c	250.4221384884216	333.89618465204126
rxn02005_c	44.907078500197414	59.876104667074124
rxn08808_c	0.03671878863495741	0.0489583848463401
rxn00558_c	-207.4775906184883	275.8593522355311
rxn05201_c	-1000.0	1000.0
rxn10280_c	0.03671878863474376	0.04895838484628712
rxn05616_c	-0.09791676969268792	-0.07343757726937383
rxn00077_c	1.8139081585525094	2.4185442114091553
rxn00134_c	4.973759670774863	6.63167956105083
rxn09109_c	0.018359394317258193	0.024479192423086715
rxn01200_c	-330.7872833731882	41.21640917509694
rxn00763_c	-0.02447919242316999	-0.018359394317333362
rxn00122_c	0.007343757726933368	0.009791676969184381
rxn05223_c	0.07343757726933356	0.09791676969268003
rxn01649_c	-1000.0000000000001	706.6332268727814
rxn00085_c	509.9932148859767	1000.0
rxn09345_c	22.765648953493724	30.354198604731096
rxn01466_c	22.76564895349361	30.354198604731096
rxn02008_c	44.06254636159999	58.75006181560816
rxn03904_c	22.031273180799985	29.375030907804103
rxn00778_c	-123.72266510256497	992.2884125423001
rxn03901_c	44.79692213429382	59.72922951253565
rxn01985_c	-1000.0000000000028	1000.000000000001
rxn00193_c	-19.074186736132788	545.1808588671757
rxn10272_c	0.018359394317258193	0.024479192423086715
rxn05197_c	-1000.0	1000.0
rxn10770_c	-999.9999999999992	804.5877278871185
rxn01799_c	-999.9999999999977	999.9999999999997
rxn10281_c	0.03671878863474376	0.04895838484651449
rxn02341_c	0.08078133499760548	0.1077084466659615
rxn05232_c	1.8359394317333406	2.447919242317028
rxn01513_c	1.667033004013835	2.2227106720238616
rxn08307_c	0.018359394317258193	0.02447919242331409
rxn00686_c	-2.22271067202405	-1.6670330040137742
rxn00157_c	-1000.0	-117.94494757825828
rxn01236_c	-999.9999999999998	0.0
rxn05289_c	-32.33392002527187	1000.0
rxn00293_c	31.2541413536403	41.67218847162062
EX_cpd00971_e	-0.09791676969234686	-0.07343757726948752
EX_cpd00051_e	-6.266673260331572	-4.7000049452373105
EX_cpd00064_e	-563.5108781536	-4.0243792343595715
EX_cpd10515_e	-0.09791676969280161	-0.07343757726948752
EX_cpd00009_e	-249.38740399625055	233.9495388578149
EX_cpd00060_e	-5.287505563404693	-3.9656291725439132
EX_cpd00067_e	-922.760130448464	1000.0
EX_cpd00122_e	416.8009293311719	906.8077144452155
EX_cpd00035_e	-1000.0	-475.91083049644953
EX_cpd00220_e	-0.10770844666183166	-0.08078133499611795
EX_cpd00117_e	-102.81260817731356	-77.10945613279978
EX_cpd00254_e	-0.09791676969268792	-0.07343757726937383
EX_cpd00205_e	-0.09791676969280161	-0.07343757726948752
EX_cpd00305_e	-0.09791676969257423	-0.07343757726937383
EX_cpd00065_e	-1.2533346520662008	-0.9400009890473484
EX_cpd00149_e	-0.09791676969268792	-0.07343757726937383
EX_cpd00099_e	-0.09791676969268792	-0.07343757726937383
EX_cpd00226_e	-1000.0000000000002	1000.0
EX_cpd00104_e	-0.09791676969280161	-0.07343757726948752
EX_cpd00092_e	-999.9999999999998	1000.0
EX_cpd00063_e	-0.09791676969268792	-0.07343757726937383
EX_cpd00156_e	-12.846680183679837	-9.635010137736685
EX_cpd00039_e	-47.27421640762611	-35.45566230563395
EX_cpd00393_e	-0.09791676969280161	-0.07343757726937383
EX_cpd00322_e	-603.1857679782775	-14.628765392050923
EX_cpd00030_e	-0.09791676969268792	-0.07343757726937383
rxn05669_c	9.635010137736588	12.846680183679828
rxn05244_c	14.6287653920517	603.1857679782789
EX_cpd00084_e	-2.5360443350439255	-1.9020332512769755
rxn05237_c	1.9020332512793126	2.5360443350431328
EX_cpd00644_e	-0.20562521635815756	-0.15421891226856133
R03018_c	0.15421891226916928	0.20562521635752787
EX_cpd00263_e	-0.09791676969280161	-0.07343757726948752
COG3601_c	0.07343757726933371	0.09791676969268123
rxn05255_c	0.07343757726933374	0.09791676969268122
rxn08168_c	-333.03958302425576	78.04595171635049
rxn01484_c	-996.4015587138019	-506.39477359976195
EX_cpd00107_e	-385.31309164471065	-13.36563906301842
rxn05243_c	13.365639063018115	385.31309164470906
EX_cpd00069_e	-8.14667523843093	-6.1100064288085605
rxn18579_c	6.110006428808501	8.146675238431111
EX_cpd00066_e	-8.577509025078825	-6.433131768793714
rxn18584_c	6.433131768793637	8.577509025078959
rxn05164_c	1.9975021017258747	2.663336135640753
EX_cpd00119_e	-2.6633361356408614	-1.9975021017256722
rxn10144_c	9.458759952290187	12.61167993641742
EX_cpd00132_e	-12.611679936417204	-9.45875995229028
rxn10883_c	0.0	518.9851172298094
EX_cpd00054_e	-518.9851172298085	0.0
rxn05169_c	7.28500766511791	9.713343553514045
EX_cpd00161_e	-9.713343553513823	-7.28500766511786
rxn05151_c	35.45566230563417	47.27421640762584
rxn34357_c	45.994846175970906	403.2531623599457
EX_cpd00041_e	-403.25316235994376	-45.99484617596909
rxn14152_c	0.0	371.9474525816928
rxn00804_c	-1.4452316920787932e-13	371.9474525816937
R01174_1_c	-1.4452316920787934e-13	371.9474525816937
ID001_c	-1.1368683772161603e-13	371.9474525816937
EX_cpd05178_e	-1.1368683772161603e-13	371.9474525816937
rxn01575_c	2.2737367544323206e-12	588.5570025862244
R01174_3_c	1.4992142221898652e-12	588.5570025862239
ID003_c	0.0	588.5570025862239
EX_cpd19585_e	0.0	588.5570025862282
rxn11676_c	-34.41675434795127	998.1640605682668
rxn13713_c	-1000.0	1.2505552149377763e-12
