	minimum	maximum
rxn03408_c	9.283499622021736	19.544209730571765
rxn01358_c	-93.41366985590435	457.5243833411529
rxn00258_c	-390.41985198443865	-185.4494296926058
rxn09177_c	0.034039498612741116	0.07166210234430442
rxn01218_c	-2.052142021710073	-0.9747674603122876
rxn00001_c	191.77158338300399	406.6320037443487
rxn00337_c	27.293488888743145	57.45997660788046
rxn08669_c	-0.01628684144213821	-0.00773624968508102
rxn01739_c	0.03094499874026	0.06514736576876036
rxn00225_c	-1000.0	0.0
rxn00148_c	-513.3347447752008	0.0
rxn00100_c	0.03403949861274111	0.07166210234430488
rxn05298_c	6.0280857545661775	12.690706851718119
rxn03903_c	9.283499622021623	19.54420973057188
rxn00097_c	88.66618097636075	190.33770229673758
rxn01217_c	0.9747674603122876	2.0521420217100625
rxn02212_c	0.030944998740343014	0.06514736576884379
rxn00692_c	-4.830677171739808	-2.294571656576636
rxn00171_c	378.17532972304775	824.9078354384011
rxn03958_c	-222.15251727083353	-105.5224457036453
rxn00340_c	3.985715837721252	8.390980710992155
rxn10060_c	-1.4788452029466208	-0.7024514713996435
rxn01966_c	-39.83761416748143	-18.922866729552993
rxn10131_c	-3.5700756441177646	-1.6957859309559353
rxn08799_c	-0.04886052432607357	-0.023208749054674627
rxn09111_c	0.007736249684853647	0.016286841442024524
rxn01643_c	27.293488888743145	57.45997660788083
rxn00392_c	0.003094499873931168	0.006514736576781246
rxn00747_c	124.3495302352926	375.95513228002983
rxn01334_c	-375.17336389081174	-123.97819025041213
rxn05219_c	1.6710299319640098	3.5179577515030402
rxn02175_c	0.03403949861474809	0.07166210234430483
rxn02009_c	9.283499622021498	19.544209730571723
rxn00555_c	338.0692611814176	711.7247603819419
rxn01505_c	37.752898462887515	79.47978623765857
rxn00213_c	-39.73989311882963	-18.876449231443644
rxn01740_c	-0.06514736576866653	-0.03094499874032408
rxn00139_c	-12.013965136745355	-3.7345792248539738
rxn03910_c	105.52244570364519	222.15251727083262
rxn00182_c	-324.4971293201745	-99.51256798633494
rxn01300_c	3.0697438750149897	6.462618684242292
rxn03908_c	105.52244570364527	222.15251727083375
rxn01255_c	0.030944998740134583	0.06514736576863563
rxn05485_c	-632.244974144293	-300.31636271852824
rxn05496_c	150.5858073791934	432.01973856827374
rxn10271_c	0.0077362496849673335	0.016286841442024524
rxn08352_c	9.592949609422464	20.19568338825779
rxn08850_c	-0.016286841442024524	-0.007736249684853647
rxn01345_c	123.97819025041314	375.17336389080884
rxn05645_c	0.03403949861399269	0.07166210234549908
rxn01967_c	-39.83761416748223	-18.92286672955288
rxn01116_c	-67.697417262616	296.81150337230997
rxn00711_c	5.706633439955528	12.01396513674542
rxn00908_c	-3.3518319687930216	-1.5921201851766682
rxn01138_c	-12.01396513674672	-3.7345792248544285
rxn05494_c	32.49224867707596	68.40473405700106
rxn01870_c	0.007736249685018089	0.016286841442044165
rxn00297_c	0.3094499874005123	0.6514736576856421
rxn00611_c	-0.7980552306657955	-0.3790762345661278
rxn08756_c	95.92949609422158	201.95683388257598
rxn00313_c	14.940245391706931	31.453148193067154
rxn10168_c	0.030944998740072352	0.06514736576857347
rxn09657_c	0.030944998740096707	0.06514736576866653
rxn12191_c	185.13879353923193	446.30273438751584
rxn00410_c	1.8351046475846233	3.8633782054401937
rxn01333_c	99.68397171545803	523.6116892598582
rxn12510_c	0.034039498612741755	0.07166210234485576
rxn03933_c	9.283499622021736	19.54420973057222
rxn01977_c	18.922866729554244	39.8376141674828
rxn01986_c	378.1753297230523	824.9078354384253
rxn01069_c	3.0697438750149897	6.462618684242227
rxn01646_c	-0.26058946307102815	-0.12377999495708991
rxn00105_c	0.12377999495704574	0.26058946307111475
rxn01302_c	-6.462618684242329	-3.0697438750150923
rxn00223_c	-39.837614167480865	-18.92286672955288
rxn00784_c	378.17532972304764	824.9078354383958
rxn02285_c	-39.088419461143644	-18.566999244042904
rxn05663_c	0.3960959838728702	0.833886281837675
rxn03907_c	105.5224457036453	222.15251727083137
rxn01213_c	9.592949609422476	20.19568338825752
rxn00770_c	0.0	4.136971282943102
rxn05209_c	-588.227362843763	-279.4079973507962
rxn05059_c	-0.5732968187634242	-0.27231598891262365
rxn10474_c	-0.06514736576855285	-0.030944998740096707
rxn00260_c	185.44942969260228	390.4198519844384
rxn00461_c	18.566999244043018	39.0884194611433
rxn10473_c	-0.06514736576855285	-0.030944998740096707
rxn08818_c	-0.04886052432607357	-0.023208749054788314
rxn08309_c	0.0077362496849673335	0.016286841442024524
rxn03841_c	0.030944998740072387	0.06514736576857276
rxn01257_c	0.03094499873998302	0.06514736576843916
rxn02213_c	0.030944998740343014	0.06514736576884339
rxn00704_c	18.876449231443758	39.739893118828945
rxn03641_c	1.1368683772161603e-13	1000.0
rxn01671_c	0.12377999495704574	0.2605894630708708
rxn05313_c	17.714038106688463	37.29271180352839
rxn01332_c	0.03094499874034301	0.06514736576884292
rxn00785_c	-148.37317800326923	33.87023307129061
rxn03909_c	105.52244570364535	222.152517270833
rxn02005_c	18.922866729553032	39.83761416748126
rxn00558_c	18.876449231443644	39.73989311882917
rxn05201_c	-1000.000000000001	688.9078574456496
rxn10280_c	0.015472499369934667	0.032573682884162736
rxn05616_c	-0.06514736576855285	-0.030944998740096707
rxn00077_c	0.7643414688768375	1.6091399344808277
rxn00134_c	0.0	4.151693084429227
rxn09109_c	0.007736249684853647	0.016286841442024524
rxn01200_c	-148.4383253690355	33.82718419132948
rxn00763_c	-0.016286841442044005	-0.007736249684918895
rxn00122_c	0.003094499873931168	0.006514736576781279
rxn05223_c	0.03094499874007239	0.06514736576857351
rxn00085_c	339.5855661196738	714.916981304608
rxn09345_c	9.592949609422249	20.19568338825775
rxn01466_c	9.59294960942259	20.195683388257862
rxn02008_c	18.566999244042993	39.08841946114366
rxn03904_c	9.283499622021623	19.544209730571993
rxn00778_c	-101.52460145395003	448.63534934781933
rxn03901_c	18.87644923144412	39.73989311882979
rxn01985_c	-621.8246702769534	999.9999999999994
rxn10272_c	0.0077362496849673335	0.01628684144213821
rxn05197_c	-994.293366560045	627.5313037169042
rxn10770_c	-446.30273438751027	-185.13879353922349
rxn01799_c	-621.8246702769536	999.9999999999999
rxn10281_c	0.015472499369934667	0.03257368288427642
rxn02341_c	0.03403949861474809	0.07166210234576616
rxn05232_c	0.77362496850181	1.6286841442143536
rxn01513_c	0.7024514713996435	1.4788452029466332
rxn08307_c	0.0077362496849673335	0.01628684144213821
rxn00686_c	-1.4788452029465589	-0.7024514713996268
rxn00157_c	-464.1681672450327	-220.47987944138538
rxn01236_c	-1000.0	0.0
rxn05289_c	0.7736249685018493	1.6286841442143896
rxn00293_c	13.16981579148867	27.72592798208355
EX_cpd00082_e	-422.0774278693274	-18.93060297923921
EX_cpd00001_e	100.78261280147126	573.9223218104153
EX_cpd00023_e	-12.690706851717778	-6.028085754565836
EX_cpd00971_e	-0.0651473657688939	-0.030944998740437768
EX_cpd00051_e	-4.16943140918886	-1.9804799193643703
EX_cpd00064_e	-3.5700756441177646	-1.6957859309558216
EX_cpd10515_e	-0.06514736576855285	-0.030944998740096707
EX_cpd00009_e	-37.29271180352589	-17.71403810668778
EX_cpd00060_e	-3.5179577515029905	-1.6710299319640853
EX_cpd00067_e	-92.58631240722445	-43.97849839347009
EX_cpd00122_e	300.31636271852443	632.2449741442757
EX_cpd00035_e	-432.0197385682583	-150.58580737919362
EX_cpd00220_e	-0.07166210234549908	-0.03403949861399269
EX_cpd00117_e	-68.40473405700027	-32.49224867707494
EX_cpd00254_e	-0.06514736576855285	-0.030944998740096707
EX_cpd00205_e	-0.06514736576866653	-0.030944998740096707
EX_cpd00305_e	-0.06514736576866653	-0.030944998740096707
EX_cpd00065_e	-0.8338862818377493	-0.3960959838728968
EX_cpd00149_e	-0.06514736576855285	-0.030944998740096707
