reaction	linear_coefficient
rxn07842_c	0.004746891424932285
rxn02201_c	0.004746891424932285
rxn02200_c	0.004746891424932285
rxn07841_c	0.004746891424932285
rxn00836_c	0.005733615853634566
rxn00915_c	0.005733615853634566
rxn00390_c	0.015347299480692043
rxn00938_c	0.015347299480692043
rxn00345_c	0.015347299480692043
rxn00376_c	0.015347299480692043
rxn02229_c	0.047179973032153065
rxn02230_c	0.047179973032153065
rxn00423_c	0.04090975206091746
rxn00364_c	0.01764507011247086
rxn01219_c	0.01764507011247086
rxn00707_c	0.01764507011247086
rxn03933_c	0.001739544062552825
rxn03408_c	0.001739544062552825
peptidoglycan_rxn	0.001739544062552825
rxn00141_c	0.03147493680639366
rxn02177_c	0.03147493680639366
rxn09450_c	0.025491691465816486
rxn05736_c	0.025491691465816486
rxn00988_c	0.025491691465816486
rxn00947_c	0.025491691465816486
rxn09448_c	0.025491691465816486
rxn09449_c	0.025491691465816486
rxn01452_c	0.0007174390766460804
rxn03861_c	0.0007174390766460804
rxn00022_c	0.018773316769990996
rxn00575_c	0.018773316769990996
rxn00974_c	0.010791069947361594
rxn01388_c	0.010791069947361594
rxn00973_c	0.010791069947361594
rxn04031_c	0.1443919851244413
rxn00194_c	0.02793098432641316
rxn01231_c	0.02793098432641316
rxn00322_c	0.02793098432641316
rxn00346_c	0.02793098432641316
rxn00405_c	0.02793098432641316
rxn05453_c	0.0009592062175432527
rxn05408_c	0.0009592062175432527
rxn05465_c	0.0009592062175432527
rxn05458_c	0.0009592062175432527
rxn05455_c	0.0009592062175432527
rxn05454_c	0.0009592062175432527
rxn05457_c	0.0009592062175432527
rxn05456_c	0.0009592062175432527
rxn05452_c	0.0009592062175432527
rxn05459_c	0.0009592062175432527
rxn05451_c	0.0009592062175432527
rxn05383_c	0.0009592062175432527
rxn05358_c	0.0009592062175432527
rxn10272_c	0.007933107159845427
rxn10275_c	0.007933107159845427
rxn10273_c	0.007933107159845427
rxn10288_c	0.007933107159845427
rxn10287_c	0.007933107159845427
rxn10271_c	0.007933107159845427
rxn10286_c	0.007933107159845427
rxn10278_c	0.007933107159845427
rxn10285_c	0.007933107159845427
rxn10284_c	0.007933107159845427
rxn10277_c	0.007933107159845427
rxn10276_c	0.007933107159845427
rxn10283_c	0.007933107159845427
rxn10281_c	0.007933107159845427
rxn10282_c	0.007933107159845427
rxn10274_c	0.007933107159845427
rxn10279_c	0.007933107159845427
rxn10280_c	0.007933107159845427
rxn04744_c	0.0017474064085982617
rxn04271_c	0.0017474064085982617
rxn01643_c	0.0017474064085982617
rxn05126_c	0.0017474064085982617
rxn04737_c	0.0017474064085982617
rxn03618_c	0.0017474064085982617
rxn05127_c	0.0017474064085982617
rxn03915_c	0.0017474064085982617
rxn04723_c	0.0017474064085982617
rxn04270_c	0.0017474064085982617
rxn03365_c	0.0017474064085982617
rxn04727_c	0.0017474064085982617
rxn03921_c	0.0017474064085982617
rxn02107_c	0.0017474064085982617
rxn07875_c	0.0017474064085982617
rxn03366_c	0.0017474064085982617
rxn00532_c	0.0017474064085982617
rxn07876_c	0.0017474064085982617
rxn01851_c	0.0017474064085982617
rxn04658_c	0.0017474064085982617
rxn02687_c	0.0017474064085982617
rxn07885_c	0.0017474064085982617
rxn05460_c	0.0002103177567154263
rxn05367_c	0.0002103177567154263
rxn05371_c	0.0002103177567154263
rxn05429_c	0.0002103177567154263
rxn05359_c	0.0002103177567154263
rxn05400_c	0.0002103177567154263
rxn05375_c	0.0002103177567154263
rxn05344_c	0.0002103177567154263
rxn05348_c	0.0002103177567154263
rxn05347_c	0.0002103177567154263
rxn05404_c	0.0002103177567154263
rxn05396_c	0.0002103177567154263
rxn05409_c	0.0002103177567154263
rxn05363_c	0.0002103177567154263
rxn05388_c	0.0002103177567154263
rxn05379_c	0.0002103177567154263
rxn05384_c	0.0002103177567154263
rxn05417_c	0.0002103177567154263
rxn05343_c	0.0002103177567154263
rxn05425_c	0.0002103177567154263
rxn05346_c	0.0002103177567154263
rxn05345_c	0.0002103177567154263
rxn05349_c	0.0002103177567154263
rxn05392_c	0.0002103177567154263
rxn05350_c	0.0002103177567154263
rxn05413_c	0.0002103177567154263
rxn05421_c	0.0002103177567154263
rxn01985_c	0.005678579431316511
rxn01859_c	0.005678579431316511
rxn01358_c	0.005678579431316511
rxn01548_c	0.005678579431316511
rxn01646_c	0.005678579431316511
rxn01799_c	0.005678579431316511
rxn01138_c	0.005678579431316511
rxn01647_c	0.005678579431316511
rxn01649_c	0.005678579431316511
rxn01446_c	0.005678579431316511
rxn12636_c	0.00019852423764727157
rxn12634_c	0.00019852423764727157
rxn12640_c	0.00019852423764727157
rxn12644_c	0.00019852423764727157
rxn12645_c	0.00019852423764727157
rxn12638_c	0.00019852423764727157
rxn30238_c	0.00019852423764727157
rxn30242_c	0.00019852423764727157
rxn30246_c	0.00019852423764727157
rxn30240_c	0.00019852423764727157
rxn30237_c	0.00019852423764727157
rxn12847_c	0.00019852423764727157
rxn12845_c	0.00019852423764727157
rxn30245_c	0.00019852423764727157
rxn12844_c	0.00019852423764727157
rxn30239_c	0.00019852423764727157
rxn12846_c	0.00019852423764727157
rxn07466_c	0.00019852423764727157
rxn08133_c	0.00019852423764727157
rxn30244_c	0.00019852423764727157
rxn30241_c	0.00019852423764727157
rxn30247_c	0.00019852423764727157
rxn00490_c	0.0006368500296803564
rxn02168_c	0.0006368500296803564
rxn05958_c	0.012558132221073446
rxn09177_c	0.0016373335639621506
rxn02341_c	0.0016373335639621506
rxn00519_c	0.0016373335639621506
rxn00305_c	0.0016373335639621506
rxn12512_c	0.0016373335639621506
rxn00678_c	0.006205356616360756
rxn00258_c	0.006205356616360756
rxn01018_c	0.006205356616360756
rxn00800_c	0.004522814562637346
rxn00539_c	0.004522814562637346
rxn00211_c	0.0023763940922331816
rxn00689_c	0.005362120002987691
rxn01210_c	0.005362120002987691
rxn01603_c	0.005362120002987691
rxn01303_c	0.14635953722231176
rxn00192_c	0.14635953722231176
rxn01636_c	0.14635953722231176
rxn00132_c	0.01302004505124284
rxn01145_c	0.01302004505124284
rxn01961_c	0.01302004505124284
rxn02400_c	0.01302004505124284
rxn01445_c	0.01302004505124284
rxn00913_c	0.01302004505124284
rxn01218_c	0.01302004505124284
rxn00708_c	0.01302004505124284
rxn01670_c	0.01302004505124284
rxn01521_c	0.01302004505124284
rxn00363_c	0.01302004505124284
rxn00550_c	0.01302004505124284
rxn01507_c	0.01302004505124284
rxn00831_c	0.01302004505124284
rxn01199_c	0.09170050751443723
rxn01343_c	0.0009238256603387885
rxn01215_c	0.0009238256603387885
rxn00545_c	0.0009238256603387885
rxn06488_c	1.0
rxn05183_c	0.012699654449891302
rxn01547_c	0.043201625933162194
rxn02834_c	0.043201625933162194
rxn02835_c	0.043201625933162194
rxn02320_c	0.03164987400590462
rxn00493_c	0.015278503952794474
rxn00806_c	0.015278503952794474
rxn00527_c	0.015278503952794474
rxn01270_c	0.015278503952794474
rxn02504_c	0.01712812085998341
rxn00783_c	0.01712812085998341
rxn04082_c	0.19837092189938554
rxn04113_c	0.0068618625111547035
rxn08352_c	0.0068618625111547035
rxn04996_c	0.0068618625111547035
rxn08756_c	0.0068618625111547035
rxn01600_c	0.03982278272013586
rxn08168_c	0.03982278272013586
rxn04068_c	0.00019459306462455333
rxn02796_c	0.00019459306462455333
rxn02015_c	0.00019459306462455333
rxn03095_c	0.00019459306462455333
rxn03094_c	0.00019459306462455333
rxn02795_c	0.00019459306462455333
rxn09114_c	0.008035317658436101
rxn10262_c	0.008035317658436101
rxn09111_c	0.008035317658436101
rxn09113_c	0.008035317658436101
rxn10260_c	0.008035317658436101
rxn09110_c	0.008035317658436101
rxn10264_c	0.008035317658436101
rxn09109_c	0.008035317658436101
rxn10261_c	0.008035317658436101
rxn10259_c	0.008035317658436101
rxn09108_c	0.008035317658436101
rxn09112_c	0.008035317658436101
rxn10263_c	0.008035317658436101
rxn02405_c	0.006152285780554059
rxn10224_c	0.006152285780554059
rxn10225_c	0.006152285780554059
rxn08306_c	0.006152285780554059
rxn08312_c	0.006152285780554059
rxn10221_c	0.006152285780554059
rxn10222_c	0.006152285780554059
rxn08310_c	0.006152285780554059
rxn10223_c	0.006152285780554059
rxn08307_c	0.006152285780554059
rxn08309_c	0.006152285780554059
rxn10220_c	0.006152285780554059
rxn08308_c	0.006152285780554059
rxn08311_c	0.006152285780554059
rxn01213_c	0.006419605546098901
rxn06750_c	0.006419605546098901
rxn06735_c	0.006419605546098901
rxn01466_c	0.006419605546098901
rxn06728_c	0.006419605546098901
rxn03463_c	0.006419605546098901
rxn03185_c	0.006419605546098901
rxn06759_c	0.006419605546098901
rxn01486_c	0.016554169598666547
rxn03892_c	0.016554169598666547
rxn05287_c	0.016554169598666547
rxn03891_c	0.016554169598666547
rxn00898_c	0.03717710327584648
rxn03437_c	0.03717710327584648
rxn00300_c	0.049316565570000435
rxn02090_c	0.049316565570000435
rxn05040_c	0.049316565570000435
rxn03030_c	0.00170612909185972
rxn05235_c	0.000680092932930257
rxn05232_c	0.000680092932930257
rxn05236_c	0.000680092932930257
rxn05234_c	0.000680092932930257
rxn02988_c	0.04495492910129453
rxn00143_c	0.008440228479776081
rxn00165_c	0.002054037904370285
rxn05814_c	0.009804345518659312
rxn09562_c	0.009804345518659312
rxn00239_c	0.009804345518659312
rxn01509_c	0.009804345518659312
rxn00119_c	0.000505155733419295
rxn01517_c	0.0021405237108700864
rxn05546_c	0.00012383195021562485
rxn30276_c	0.00012383195021562485
rxn12848_c	0.00012383195021562485
rxn30270_c	0.00012383195021562485
rxn05545_c	0.00012383195021562485
rxn12851_c	0.00012383195021562485
rxn30264_c	0.00012383195021562485
rxn12850_c	0.00012383195021562485
rxn05541_c	0.00012383195021562485
rxn18658_c	0.00012383195021562485
rxn30280_c	0.00012383195021562485
rxn30259_c	0.00012383195021562485
rxn30262_c	0.00012383195021562485
rxn30278_c	0.00012383195021562485
rxn05534_c	0.00012383195021562485
rxn05538_c	0.00012383195021562485
rxn30268_c	0.00012383195021562485
rxn30266_c	0.00012383195021562485
rxn09189_c	0.00012383195021562485
rxn05536_c	0.00012383195021562485
rxn30274_c	0.00012383195021562485
rxn12849_c	0.00012383195021562485
rxn11610_c	0.008414675855128412
rxn03667_c	0.008414675855128412
rxn07346_c	0.008414675855128412
rxn07622_c	0.008414675855128412
rxn03486_c	0.008414675855128412
rxn04238_c	0.008414675855128412
rxn01895_c	0.008414675855128412
rxn03665_c	0.008414675855128412
rxn03666_c	0.008414675855128412
rxn07609_c	0.008414675855128412
rxn03873_c	0.008414675855128412
rxn04604_c	0.008414675855128412
rxn06905_c	0.008414675855128412
rxn12147_c	0.008414675855128412
rxn00001_c	0.0004088419943626979
rxn07879_c	0.02246861941134615
rxn01322_c	0.02246861941134615
rxn00781_c	5.700200882941461e-05
rxn01331_c	5.700200882941461e-05
rxn00710_c	0.019785593823340948
rxn10324_c	0.0012068701179745024
rxn10191_c	0.0005936071264304556
rxn10316_c	0.0012068701179745024
rxn10317_c	0.0012068701179745024
rxn10322_c	0.0012068701179745024
rxn10321_c	0.0012068701179745024
rxn10323_c	0.0012068701179745024
rxn01114_c	0.06498622123855537
rxn03075_c	0.06498622123855537
rxn02305_c	0.06786777106420785
rxn00313_c	0.003001450602845383
rxn00470_c	0.003001450602845383
rxn00910_c	0.019028843016467685
rxn04954_c	0.019028843016467685
rxn08299_c	0.021291233091042035
rxn08297_c	0.021291233091042035
rxn10254_c	0.021291233091042035
rxn08300_c	0.021291233091042035
rxn08295_c	0.021291233091042035
rxn08296_c	0.021291233091042035
rxn10255_c	0.021291233091042035
rxn10257_c	0.021291233091042035
rxn10258_c	0.021291233091042035
rxn10253_c	0.021291233091042035
rxn08298_c	0.021291233091042035
rxn10256_c	0.021291233091042035
rxn08294_c	0.021291233091042035
rxn05647_c	0.01160482276306427
rxn01522_c	0.02738651686276668
rxn01964_c	0.0022820459396879437
rxn01682_c	0.0022820459396879437
rxn00029_c	0.0022820459396879437
