	minimum	maximum
EX_cpd00051_e	-6.080073446441361	-4.560055084825535
EX_cpd00064_e	-5.206062888515248	-3.9045471663816897
EX_cpd10515_e	-0.09500114760066936	-0.07125086070038833
EX_cpd00009_e	-174.56910702924358	218.0321158356976
EX_cpd00060_e	-5.130061970434781	-3.8475464778214246
EX_cpd00122_e	281.6837945441406	909.5826577711973
EX_cpd00035_e	-1000.0	-208.41351153909397
EX_cpd00220_e	-0.10450126236059987	-0.07837594677027937
EX_cpd00117_e	-99.7512049806761	-74.81340373541673
EX_cpd00254_e	-0.09500114760066936	-0.07125086070038833
EX_cpd00205_e	-0.09500114760066936	-0.07125086070038833
EX_cpd00305_e	-0.09500114760078304	-0.0712508607006157
EX_cpd00065_e	-1.2160146892880448	-0.9120110169649251
EX_cpd00149_e	-0.09500114760066936	-0.07125086070038833
EX_cpd00099_e	-0.09500114760066936	-0.07125086070038833
EX_cpd00226_e	-253.2141404238447	1000.0
EX_cpd00104_e	-0.09500114760066936	-0.07125086070038833
EX_cpd00092_e	-253.214140423839	1000.0
EX_cpd00011_e	0.0	760.9927285416051
EX_cpd00063_e	-0.09500114760066936	-0.07125086070038833
EX_cpd00156_e	-12.46415056520459	-9.348112923892359
EX_cpd00039_e	-45.866554061591046	-34.39991554615176
EX_cpd00393_e	-0.09500114760078304	-0.0712508607006157
EX_cpd00322_e	-570.1823632897176	-14.19317145151581
EX_cpd00030_e	-0.09500114760066936	-0.07125086070038833
rxn05669_c	9.34811292389223	12.464150565204598
rxn05244_c	14.193171451519516	570.1823632897305
EX_cpd00084_e	-2.4605297228586096	-1.8453972921481636
rxn05237_c	1.8453972921417874	2.4605297228634635
EX_cpd00644_e	-0.19950240996274715	-0.14962680747873947
R03018_c	0.14962680747231497	0.19950240996804985
EX_cpd00263_e	-0.09500114760066936	-0.07125086070038833
COG3601_c	0.07125086070039797	0.09500114760064553
rxn05255_c	0.07125086070039784	0.09500114760064554
rxn08168_c	-333.0483298905315	249.5654293063485
rxn01484_c	-996.5087078256801	-368.6098445985699
EX_cpd00107_e	-266.64172453469325	-12.967656647469767
rxn05243_c	12.967656647471285	266.6417245346917
EX_cpd00069_e	-7.904095480373712	-5.928071610273037
rxn18579_c	5.928071610273088	7.9040954803736305
EX_cpd00066_e	-8.32210052981668	-6.241575397354609
rxn18584_c	6.241575397354842	8.3221005298165
rxn05164_c	1.9380234110508177	2.584031214737584
EX_cpd00119_e	-2.584031214737479	-1.9380234110507217
rxn10144_c	9.177110858211226	12.236147810963143
EX_cpd00132_e	-12.236147810963189	-9.177110858211222
rxn10883_c	0.0	248.048886051558
EX_cpd00054_e	-248.04888605156066	0.0
rxn05169_c	7.068085381479426	9.42411384198407
EX_cpd00161_e	-9.42411384198408	-7.068085381479364
rxn05151_c	34.39991554615183	45.86655406159158
rxn34357_c	44.625279042108446	530.1869034846853
EX_cpd00041_e	-530.186903484699	-44.62527904215153
rxn14152_c	0.0	253.6740678872234
rxn00804_c	7.818811775055008e-12	253.67406788722315
R01174_1_c	7.81881177505501e-12	253.67406788722317
ID001_c	7.844391802791506e-12	253.67406788722315
EX_cpd05178_e	7.844391802791506e-12	253.67406788722315
rxn01575_c	2.2737367544323206e-12	555.9891918381716
R01174_3_c	2.3064834187536385e-12	555.9891918381691
ID003_c	0.0	555.989191838169
EX_cpd19585_e	0.0	555.989191838169
rxn11676_c	-36.36845996930265	466.6640415477789
rxn13713_c	-999.9999999999998	-99.7528686546915
rxn00871_c	99.75286865468252	999.9999999999972
EX_cpd00029_e	336.2504770194635	1000.0
rxn08061_c	-1000.0000000000006	-336.2504770194738
rxn03141_c	21.375258210119185	28.50034428019358
peptidoglycan_rxn	21.375258210119327	28.500344280193747
cellwall_rxn	14.250172140079556	19.00022952012917
lipid_rxn	3.5625430350198894	4.750057380032294
cofactor_rxn	14.250172140079552	19.000229520129167
biomass	71.25086070039778	95.00114760064585
SK_cpd11416_c	71.25086070039765	95.00114760064571
rxn08686_c	-348.5166253741879	874.1180480537322
rxn05467_c	-760.9927285416151	3.296918293926865e-12
rxn08186_c	0.07125086070038833	0.09500114760066936
rxn08952_c	0.07125086070038833	0.09500114760066936
EX_cpd00013_e	0.0	999.9999999999999
rxn05466_c	-1000.0	0.0
EX_cpd00133_e	-0.09500114760078304	-0.0712508607006157
rxn11334_c	0.07125086070039774	0.0950011476006458
rxn02269_c	-1.1368683772161603e-13	555.989191838187
rxn09142_c	-0.02375028690016734	-0.01781271517506866
rxn13139_c	-5.00475735677254	-3.753568017574861
rxn00341_c	-17.519364931491168	-13.139523698602716
rxn00620_c	-0.9500114760063525	-0.7125086070038833
rxn02476_c	0.07125086070038833	0.09500114760066936
rxn00777_c	-98.24382211170325	663.4258108175602
rxn01359_c	-319.90880619192194	262.70495300494474
rxn05227_c	-249.28042586353797	333.3333333333352
rxn05293_c	242.9654349883495	323.95391331819144
rxn09341_c	-75.47006496788413	-56.60254872584551
rxn13914_c	21.37525821011915	28.500344280193133
rxn09147_c	-0.07125086070050202	-0.05343814552520598
rxn10030_c	0.03562543035025101	0.04750057380033468
rxn02928_c	-28.500344280193303	-21.375258210119227
rxn00605_c	-58.093201757793395	-43.56990131829252
rxn02011_c	21.375258210119146	28.500344280193158
rxn01644_c	21.375258210119252	28.500344280193318
rxn10663_c	0.0	69.36594634894259
rxn07466_c	-57.00068856038604	-42.750516420238114
rxn01520_c	1.6173945378990287	2.156526050534698
rxn09065_c	0.035625430350023635	0.04750057380033468
rxn10484_c	21.375258210119227	28.500344280193644
rxn10840_c	-11.286136334956836	-8.464602251207339
rxn05291_c	0.10687629105041196	0.14250172140111772
rxn03852_c	0.712508607003997	0.9500114760064662
rxn10036_c	0.0	69.36594634893983
rxn09063_c	0.035625430350023635	0.04750057380033468
rxn09124_c	-0.07125086070038833	-0.053438145525433356
rxn01669_c	-0.38000459040779333	-0.285003442801667
rxn05744_c	0.10687629105018459	0.14250172140077666
rxn02286_c	42.7505164202383	57.00068856038714
rxn08040_c	0.7125086070038833	0.9500114760065799
rxn13251_c	-249.5654293063426	333.04832989053193
rxn06300_c	7.52409088996194	10.03212118662816
rxn06432_c	4.560055084825535	6.080073446441361
rxn06434_c	9.177110858211336	12.236147810963189
rxn06936_c	8.151098464125425	10.868131285513869
rxn06435_c	1.7670213453699262	2.3560284604959634
rxn06437_c	3.4200413136190946	4.560055084830992
rxn06436_c	10.45962635081844	13.946168467774783
rxn06438_c	8.949108103970048	11.932144138641092
rxn06439_c	1.938023411050949	2.5840312147375926
rxn06440_c	14.193171451519333	18.92422860204863
rxn06441_c	12.967656647472381	17.290208863317503
rxn06442_c	13.024657336032647	17.36620978139797
rxn06443_c	3.8475464778215382	5.130061970434895
rxn06444_c	6.241575397354836	8.322100529816566
rxn06445_c	3.904547166381917	5.206062888515476
rxn06446_c	9.433613956732756	12.578151942325462
rxn06447_c	7.068085381479477	9.42411384198408
rxn06448_c	0.9120110169650388	1.2160146892882722
rxn06280_c	5.92807161027315	7.904095480373712
rxn06449_c	9.348112923892245	12.464150565204704
protein_rxn	28.500344280159098	38.000459040258264
rxn34423_c	0.07125086070039773	0.09500114760064564
rxn12188_c	-787.4228841972774	-0.017812715174500227
rxn00367_c	-324.1059151543591	-243.07943636548168
rxn09655_c	-58.09320175779362	-43.56990131829366
rxn12212_c	0.11291529921356869	333.33333333333337
rxn10042_c	0.33874589763631363	1000.0
rxn05563_c	-133.78253365812714	258.81868920688487
EX_cpd00079_e	-258.81868920681245	133.78253365803857
rxn05559_c	-999.9999999999998	-311.44619894558537
EX_cpd00047_e	311.44619894556143	999.9999999999999
rxn09687_c	-1000.0	1000.0
EX_cpd03279_e	-999.9999999999997	1000.0
rxn05316_c	-142.50444939389226	1000.0
EX_cpd00246_e	-1000.0	142.50444939393583
rxn05204_c	3.753568017574821	5.004757356772643
EX_cpd00311_e	-5.004757356772416	-3.753568017574821
rxn05205_c	2.244402112062403	2.992536149420289
EX_cpd00654_e	-2.9925361494204026	-2.2444021120626303
rxn09685_c	-253.21414042400514	1000.0
EX_cpd00412_e	-1000.0	253.21414042385152
teichoicacid_rxn	0.7125086070039778	0.9500114760064486
rna_rxn	17.82839036445353	23.771187152633516
dna_rxn	3.5625430350198877	4.750057380032243
rxn00471_c	3.9045471663817977	5.2060628885152935
R00258_c	158.13890422889142	949.725392689802
rxn00173_c	-55.3768929352844	1000.0
