gene	norm_1	norm_2	norm_3
OG1RF_10808	2547	2731	2761
OG1RF_10809	495	553	580
OG1RF_10810	1093	1258	1229
OG1RF_10812	47	17	14
OG1RF_10813	22	14	24
OG1RF_10814	205	208	196
OG1RF_10815	3	1	3
OG1RF_10816	1	1	0
OG1RF_10818	1082	1104	1043
OG1RF_10819	691	729	687
OG1RF_10820	1357	1509	1330
OG1RF_10821	36	46	57
OG1RF_10822	311	296	325
OG1RF_10823	30471	29618	30648
OG1RF_10824	31770	30210	31315
OG1RF_10825	716	699	675
OG1RF_10826	3823	3707	3539
OG1RF_10827	12906	12995	12955
OG1RF_10828	6021	5845	5708
OG1RF_10829	3452	3281	3460
OG1RF_10830	5596	6100	6219
OG1RF_10831	85	111	119
OG1RF_10832	7352	7004	7513
OG1RF_10833	317	312	345
OG1RF_10835	993	1036	974
OG1RF_10836	1788	1827	1854
OG1RF_10837	531	547	615
OG1RF_10838	28297	27236	29085
OG1RF_10839	7479	7005	7220
OG1RF_10840	2271	2380	2388
OG1RF_10842	257	229	260
OG1RF_10843	326	381	389
OG1RF_10844	2523	2972	2796
OG1RF_10845	2972	3261	3200
OG1RF_10847	108	127	120
OG1RF_10853	1088	1187	1097
OG1RF_10854	1579	1696	1712
OG1RF_10855	245	248	217
OG1RF_10856	361	357	331
OG1RF_10857	201	173	143
OG1RF_10858	15686	16046	15258
OG1RF_10860	351	367	342
OG1RF_10861	229	251	262
OG1RF_10862	409	494	478
OG1RF_10863	822	713	790
OG1RF_10864	380	395	409
OG1RF_10866	775	734	754
OG1RF_10867	20107	19521	18856
OG1RF_10868	1505	1398	1457
OG1RF_10869	57464	53904	54175
OG1RF_10870	25078	23259	23342
OG1RF_10871	41030	37644	38293
OG1RF_10872	5761	5607	5761
OG1RF_10873	1252	1179	1285
OG1RF_10874	286	316	294
OG1RF_10875	38615	36131	39064
OG1RF_10876	7557	6822	7567
OG1RF_10877	572	477	517
OG1RF_10878	847	921	996
OG1RF_10879	2710	2516	2696
OG1RF_10880	1781	1656	1774
OG1RF_10881	168	247	197
OG1RF_10882	3394	3524	3687
OG1RF_10883	295	283	282
OG1RF_10884	2041	2216	1975
OG1RF_10885	0	0	0
OG1RF_10886	1960	1897	1795
OG1RF_10887	5293	5084	4945
OG1RF_10888	2450	2229	2282
OG1RF_10892	3744	3636	3668
OG1RF_10895	1373	1151	1001
OG1RF_10896	1086	790	818
OG1RF_10897	1317	1088	1067
OG1RF_10898	1092	881	788
OG1RF_10901	7087	7122	7105
OG1RF_10902	640	712	731
OG1RF_10903	366	372	377
OG1RF_10904	34	47	37
OG1RF_10910	2280	2309	2299
OG1RF_10913	11748	12234	11910
OG1RF_10914	1250	1192	1252
OG1RF_10918	6154	6093	5838
OG1RF_10919	21752	21495	20970
OG1RF_10920	19733	20332	20360
OG1RF_10921	7976	8068	8170
OG1RF_10922	9280	9057	9142
OG1RF_10927	2815	3167	3245
OG1RF_10929	20585	20082	19333
OG1RF_10933	3992	4038	3834
OG1RF_10934	10750	10526	10381
OG1RF_10938	98	103	111
OG1RF_10939	118	142	148
OG1RF_10942	5682	5786	5783
OG1RF_10944	7622	7984	8023
OG1RF_10949	750	668	713
OG1RF_10950	80	81	94
OG1RF_10952	4570	4281	3913
OG1RF_10953	6749	6435	6357
OG1RF_10957	72179	71599	73720
OG1RF_10958	13968	14216	14251
OG1RF_10959	10651	10545	10842
OG1RF_10960	19636	19679	20481
OG1RF_10961	12508	12406	13480
OG1RF_10962	38192	37662	38408
OG1RF_10963	79152	78073	78559
OG1RF_10965	13580	13639	13877
OG1RF_10966	41069	41717	42630
OG1RF_10967	29715	29765	29891
OG1RF_10968	16408	16615	17259
OG1RF_10969	24920	25264	25290
OG1RF_10970	2799	3096	3298
OG1RF_10972	3094	3184	3324
OG1RF_10973	2836	2914	3100
OG1RF_10974	7051	7202	7085
OG1RF_10975	19339	20104	19746
OG1RF_10976	12520	13172	12606
OG1RF_10977	28873	29490	29775
OG1RF_10979	181	247	207
OG1RF_10980	0	0	0
OG1RF_10981	1002	1002	926
OG1RF_10982	380	455	374
OG1RF_10984	8299	8264	9015
OG1RF_10987	4833	5167	5403
OG1RF_10988	168	205	192
OG1RF_10989	328	299	287
OG1RF_10990	299	286	284
OG1RF_10991	191	206	220
OG1RF_10992	269	293	304
OG1RF_10993	504	494	510
OG1RF_10996	5580	5629	5534
OG1RF_10997	30337	25012	26097
OG1RF_10998	13446	11120	11734
OG1RF_10999	44594	38374	38128
OG1RF_11000	45034	43980	45732
OG1RF_11001	23470	22877	22712
OG1RF_11002	1241	1341	1316
OG1RF_11003	87	65	62
OG1RF_11004	94	75	54
OG1RF_11005	230	381	214
OG1RF_11006	64	59	86
OG1RF_11007	273	283	281
OG1RF_11008	137	110	131
OG1RF_11010	2764	2788	2965
OG1RF_11011	4680	4632	4667
OG1RF_11012	6209	6246	5821
OG1RF_11013	3345	3644	3617
OG1RF_11015	10844	10687	10347
OG1RF_11016	3436	3471	3518
OG1RF_11017	2985	2894	2734
OG1RF_11018	8280	8075	7899
OG1RF_11020	6611	6591	6488
OG1RF_11021	359	338	352
OG1RF_11022	1276	1253	1262
OG1RF_11023	1547	1560	1481
OG1RF_11024	1523	1628	1566
OG1RF_11025	3365	3241	3374
OG1RF_11026	4279	4284	4555
OG1RF_11027	2278	2266	2086
OG1RF_11028	15426	15581	15351
OG1RF_11029	7739	8017	8122
OG1RF_11031	734	648	796
OG1RF_11032	1056	1004	1271
OG1RF_11033	77924	76776	77387
OG1RF_11034	11022	11268	11709
OG1RF_11036	17558	17816	18035
OG1RF_11037	4984	4938	5187
OG1RF_11038	15370	14966	15166
OG1RF_11039	764	725	753
OG1RF_11045	1387	1347	1314
OG1RF_11046	4068	4413	4309
OG1RF_11047	3643	3776	3601
OG1RF_11048	76	86	81
OG1RF_11049	2403	2246	2551
OG1RF_11050	3187	2984	3318
OG1RF_11051	999	940	988
OG1RF_11052	1356	1303	1413
OG1RF_11053	82	90	101
OG1RF_11054	7248	7086	7648
OG1RF_11055	11877	11771	12701
OG1RF_11056	7777	7785	8335
OG1RF_11057	2303	2162	2531
OG1RF_11058	46020	44339	50196
OG1RF_11059	11385	11211	12238
OG1RF_11060	21113	20079	22746
OG1RF_11061	26238	25207	28208
OG1RF_11062	4640	4507	5031
OG1RF_11066	7319	7070	7531
OG1RF_11067	510	487	521
OG1RF_11068	1030	1009	979
OG1RF_11069	798	779	667
OG1RF_11070	2883	2952	2955
OG1RF_11071	2836	2822	2800
OG1RF_11072	1945	2056	1925
OG1RF_11073	1606	1799	1750
OG1RF_11079	390	368	388
OG1RF_11081	40	29	22
OG1RF_11082	2035	1991	2070
OG1RF_11084	11237	10563	11012
OG1RF_11086	984	1001	918
OG1RF_11087	3919	4270	3948
OG1RF_11089	2524	2442	2624
OG1RF_11090	4524	4795	4561
OG1RF_11091	4149	4426	4204
OG1RF_11092	31826	31764	32955
OG1RF_11093	9278	8944	8731
OG1RF_11094	35260	33531	33332
OG1RF_11095	2875	2977	2740
OG1RF_11096	2047	1991	1801
OG1RF_11097	4682	4867	4824
OG1RF_11098	88711	85732	85512
OG1RF_11099	8831	9097	9096
OG1RF_11101	566	629	605
OG1RF_11102	98	80	87
OG1RF_11103	44	24	34
OG1RF_11104	508	532	542
OG1RF_11106	60	45	49
OG1RF_11107	31	23	25
OG1RF_11108	24	21	26
OG1RF_11109	825	801	867
OG1RF_11110	882	944	1000
OG1RF_11111	230	272	293
OG1RF_11112	192	238	287
OG1RF_11113	288	389	367
OG1RF_11114	313	377	326
OG1RF_11116	15	32	40
OG1RF_11117	42	47	50
OG1RF_11118	37	35	37
OG1RF_11119	13	12	8
OG1RF_11120	45	44	67
OG1RF_11122	48	45	33
OG1RF_11123	121	110	112
OG1RF_11124	87	114	122
OG1RF_11125	132	137	124
OG1RF_11126	129	117	112
OG1RF_11127	128	128	136
OG1RF_11129	254	309	278
OG1RF_11130	3629	3740	3632
OG1RF_11131	6150	7304	6776
OG1RF_11132	2799	2843	2821
OG1RF_11133	544	616	546
OG1RF_11134	547	663	550
OG1RF_11135	677	836	661
OG1RF_11139	605	675	639
OG1RF_11145	1179	1273	1152
OG1RF_11147	1289	1432	1280
OG1RF_11149	3989	4091	3737
OG1RF_11150	3854	4177	4097
OG1RF_11151	14437	14426	14603
OG1RF_11153	19957	19617	20686
OG1RF_11154	22772	22004	23328
OG1RF_11156	4687	4663	4500
OG1RF_11157	900	993	994
OG1RF_11158	17736	18544	19161
OG1RF_11159	6394	6254	6420
OG1RF_11160	19016	18793	18555
OG1RF_11161	17830	17575	17347
OG1RF_11163	7632	7044	7057
OG1RF_11164	17290	16395	16515
OG1RF_11165	37983	35893	37097
OG1RF_11166	3205	2988	3175
OG1RF_11168	17230	16781	16662
OG1RF_11169	24129	23263	23602
OG1RF_11171	2201	2101	2025
OG1RF_11172	12657	12149	12337
OG1RF_11173	335	309	329
OG1RF_11174	172	187	222
OG1RF_11175	73	93	75
OG1RF_11176	62	83	58
OG1RF_11179	738	799	744
OG1RF_11180	543	603	561
OG1RF_11183	40	75	58
OG1RF_11185	153	202	161
OG1RF_11188	732	807	782
OG1RF_11190	8365	8080	8248
OG1RF_11195	81	98	74
OG1RF_11196	15657	15179	15781
OG1RF_11197	28956	28421	29795
OG1RF_11198	1974	2096	2040
OG1RF_11200	7770	7500	7144
OG1RF_11202	9455	9197	9525
OG1RF_11205	651	607	551
OG1RF_11207	7549	6841	7214
OG1RF_11216	8882	8624	8452
OG1RF_11218	994	1051	1038
OG1RF_11219	11401	10779	10912
OG1RF_11222	7021	7390	7375
OG1RF_11223	160	196	218
OG1RF_11224	1087	1140	972
OG1RF_11225	1008	1053	978
OG1RF_11228	363	475	473
OG1RF_11229	451	418	453
OG1RF_11232	76	103	91
OG1RF_11233	18	23	15
OG1RF_11235	8	20	13
OG1RF_11236	61	58	74
OG1RF_11238	1	0	0
OG1RF_11239	2647	2935	2998
OG1RF_11240	82426	79851	82497
OG1RF_11243	35808	35095	35163
OG1RF_11244	17513	17202	16977
OG1RF_11248	150	161	160
OG1RF_11249	956	1132	1076
OG1RF_11250	141	124	143
OG1RF_11251	12	13	11
OG1RF_11252	1427	1270	1160
OG1RF_11254	4017	4205	4231
OG1RF_11255	12086	12793	12814
OG1RF_11260	5339	5043	4814
OG1RF_11261	11460	11599	11544
OG1RF_11263	5577	5719	6078
OG1RF_11265	19994	19441	19220
OG1RF_11270	8578	8730	8512
OG1RF_11271	18901	19177	18887
OG1RF_11272	8056	8164	8011
OG1RF_11273	8182	8374	8606
OG1RF_11277	4420	4440	4367
OG1RF_11278	19420	18835	18155
OG1RF_11279	28	33	27
OG1RF_11289	44817	43696	43225
OG1RF_11290	954	933	930
OG1RF_11291	4743	4824	4658
OG1RF_11292	3358	3233	3360
OG1RF_11293	30923	29759	29624
OG1RF_11294	17143	17595	16787
OG1RF_11297	15531	15522	15475
OG1RF_11299	3042	3099	3026
OG1RF_11301	6578	6263	5907
OG1RF_11304	12479	12130	12090
OG1RF_11306	1711	1939	2025
OG1RF_11307	134	178	160
OG1RF_11308	5762	6205	5751
OG1RF_11309	661	727	646
OG1RF_11310	848	917	939
OG1RF_11311	1050	1095	1103
OG1RF_11312	1034	1197	1023
OG1RF_11313	10706	10854	10811
OG1RF_11316	5110	4989	5072
OG1RF_11321	91	73	62
OG1RF_11325	2224	2230	2154
OG1RF_11326	14540	14113	14207
OG1RF_11332	6682	6879	6621
OG1RF_11336	154	170	118
OG1RF_11338	154	137	106
OG1RF_11340	683	511	449
OG1RF_11341	278	250	184
OG1RF_11346	12091	10524	10130
OG1RF_11347	3716	3111	3075
OG1RF_11350	525	390	427
OG1RF_11352	4243	4121	3758
OG1RF_11353	5686	4833	4967
OG1RF_11354	6635	5877	5655
OG1RF_11356	20138	20532	20206
OG1RF_11363	3073	3051	3158
OG1RF_11368	116	124	134
OG1RF_11369	189	249	196
OG1RF_11376	4666	4922	5130
OG1RF_11377	1029	1075	1224
OG1RF_11378	68	80	73
OG1RF_11379	4962	4838	5125
OG1RF_11380	149	119	104
OG1RF_11381	450	447	461
OG1RF_11382	287	273	256
OG1RF_11384	3252	3200	3059
OG1RF_11385	1040	914	855
OG1RF_11386	13	11	13
OG1RF_11387	2589	2731	2549
OG1RF_11388	1839	1904	1862
OG1RF_11389	475	400	434
OG1RF_11390	1524	1503	1343
OG1RF_11392	15124	15706	15541
OG1RF_11393	2801	2709	2646
OG1RF_11395	6675	6723	7020
OG1RF_11396	7180	6960	7292
OG1RF_11397	23627	22817	23051
OG1RF_11399	568	517	432
OG1RF_11402	8100	7950	8167
OG1RF_11403	15527	15677	15949
OG1RF_11405	7482	7534	7261
OG1RF_11406	20131	20016	19532
OG1RF_11408	5246	4946	5580
OG1RF_11409	5269	5151	5164
OG1RF_11410	1174	1177	1254
OG1RF_11412	3445	3275	3517
OG1RF_11413	2950	2850	2873
OG1RF_11415	17258	16449	16716
OG1RF_11418	4697	4697	4522
OG1RF_11419	1575	1573	1473
OG1RF_11420	8054	7980	7623
OG1RF_11421	5766	6007	6165
OG1RF_11435	9271	9586	9316
OG1RF_11446	3478	3594	3451
OG1RF_11447	6719	6680	6571
OG1RF_11448	154	158	185
OG1RF_11451	608	609	679
OG1RF_11455	17619	16737	17420
OG1RF_11456	10914	11061	11203
OG1RF_11461	1544	1442	1499
OG1RF_11462	9867	9393	9027
OG1RF_11463	9267	8458	8225
OG1RF_11464	50618	45893	41955
OG1RF_11471	0	0	0
OG1RF_11475	283	244	296
OG1RF_11480	1465	1486	1596
OG1RF_11482	849	801	746
OG1RF_11483	8161	8091	8066
OG1RF_11486	7415	7453	7180
OG1RF_11487	5703	5607	5849
OG1RF_11488	1030	982	962
OG1RF_11500	6566	6737	6657
OG1RF_11501	2447	2755	2612
OG1RF_11503	130	124	131
OG1RF_11505	1648	1718	1543
OG1RF_11506	2461	2551	2386
OG1RF_11507	5082	5001	4934
OG1RF_11508	9570	9676	10150
OG1RF_11509	1398	1421	1364
OG1RF_11510	63	67	77
OG1RF_11511	171	143	193
OG1RF_11512	143	149	107
OG1RF_11518	607	521	544
OG1RF_11521	1649	1797	1680
OG1RF_11522	825	812	759
OG1RF_11523	4089	3846	4099
OG1RF_11524	5570	5382	5488
OG1RF_11531	517	501	491
OG1RF_11532	2726	2476	2512
OG1RF_11534	677	569	702
OG1RF_11535	342	363	335
OG1RF_11536	197	168	178
OG1RF_11537	1188	1157	1214
OG1RF_11538	443	480	532
OG1RF_11539	6131	5547	5544
OG1RF_11540	1270	1285	1316
OG1RF_11542	704	724	752
OG1RF_11545	132	100	147
OG1RF_11546	45	35	74
OG1RF_11547	131	150	134
OG1RF_11549	89	59	88
OG1RF_11550	59	65	53
OG1RF_11551	13	5	13
OG1RF_11552	11	5	8
OG1RF_11553	0	0	0
OG1RF_11554	125	145	149
OG1RF_11557	28	46	30
OG1RF_11558	22	24	13
OG1RF_11559	396	456	418
OG1RF_11561	1472	1488	1517
OG1RF_11562	494	477	430
OG1RF_11563	101	98	110
OG1RF_11567	17053	17549	17541
OG1RF_11568	1494	1607	1626
OG1RF_11569	5440	5473	5438
OG1RF_11570	8549	8176	7980
OG1RF_11571	22523	23376	23954
OG1RF_11572	16159	16340	16239
OG1RF_11574	20532	21285	21230
OG1RF_11575	5725	5644	5608
OG1RF_11576	10608	10263	10375
OG1RF_11577	2293	2072	2036
OG1RF_11578	1321	1306	1236
OG1RF_11579	435	308	308
OG1RF_11582	11862	11780	11993
OG1RF_11583	398	460	451
OG1RF_11584	813	1020	866
OG1RF_11585	748	845	733
OG1RF_11586	8022	7997	8057
OG1RF_11587	2829	2926	2997
OG1RF_11588	9198	9364	9297
OG1RF_11589	5429	5734	5448
OG1RF_11593	8300	8026	8356
OG1RF_11594	5827	5569	5754
OG1RF_11595	675	721	781
OG1RF_11596	941	792	817
OG1RF_11599	9226	10088	9573
OG1RF_11600	11580	11752	11344
OG1RF_11601	1520	1433	1632
OG1RF_11602	98228	93058	98294
OG1RF_11603	647	626	688
OG1RF_11604	1518	1532	1625
OG1RF_11605	2802	2806	2635
OG1RF_11606	15178	15783	16223
OG1RF_11607	21245	21520	22454
OG1RF_11608	488	619	479
OG1RF_11609	635	703	646
OG1RF_11610	679	780	701
OG1RF_11611	183	229	217
OG1RF_11612	98	85	84
OG1RF_11613	36	56	49
OG1RF_11614	38	50	40
OG1RF_11616	21	22	21
OG1RF_11617	2679	2689	2703
OG1RF_11618	4977	4627	4203
OG1RF_11619	3323	3646	3658
OG1RF_11620	1	9	3
OG1RF_11621	28819	30651	30937
OG1RF_11628	8287	8771	9139
OG1RF_11630	5167	5082	4936
OG1RF_11631	9672	9179	8888
OG1RF_11634	1468	1349	1376
OG1RF_11637	10152	9703	9876
OG1RF_11639	4428	4263	4464
OG1RF_11640	5597	5682	5744
OG1RF_11642	1083	1080	1068
OG1RF_11643	3493	3618	3360
OG1RF_11645	27277	27306	27752
OG1RF_11646	6	9	11
OG1RF_11648	21	18	18
OG1RF_11649	130	165	134
OG1RF_11653	14182	14227	13985
OG1RF_11654	14	16	26
OG1RF_11655	19777	19615	20310
OG1RF_11656	12051	12673	13246
OG1RF_11657	3589	3787	3855
OG1RF_11658	8624	8733	9010
OG1RF_11659	62830	61684	61682
OG1RF_11662	18225	17222	17757
OG1RF_11663	57857	56264	57625
OG1RF_11664	48369	47060	47893
OG1RF_11667	10173	10134	10208
OG1RF_11669	3514	3567	3323
OG1RF_11670	3192	3404	3226
OG1RF_11671	1180	1134	1135
OG1RF_11672	4234	4542	4488
OG1RF_11674	5858	5902	5753
OG1RF_11677	7581	7686	7990
OG1RF_11678	9201	8680	9618
OG1RF_11679	15007	14695	15006
OG1RF_11680	9613	9109	9179
OG1RF_11682	170	147	163
OG1RF_11683	172	131	128
OG1RF_11684	173	164	128
OG1RF_11685	171	147	102
OG1RF_11686	12634	13374	13514
OG1RF_11688	268	318	300
OG1RF_11689	10008	10496	10378
OG1RF_11690	3552	3598	3410
OG1RF_11691	21662	21952	22154
OG1RF_11693	16040	16141	15346
OG1RF_11694	35510	34404	31885
OG1RF_11695	16977	17283	16109
OG1RF_11697	38797	37034	37514
OG1RF_11698	26329	25980	26465
OG1RF_11700	20820	20595	22306
OG1RF_11706	24540	24363	24628
OG1RF_11708	27	30	16
OG1RF_11709	48478	48044	49091
OG1RF_11710	40462	42108	43134
OG1RF_11711	33466	34295	34682
OG1RF_11713	26589	27284	27862
OG1RF_11714	23258	23293	23382
OG1RF_11715	16128	16041	16061
OG1RF_11717	81	81	74
OG1RF_11718	27983	27398	26525
OG1RF_11720	9321	9202	9599
OG1RF_11721	66465	67736	69380
OG1RF_11722	57287	57497	58811
OG1RF_11723	92121	91774	92867
OG1RF_11724	116542	116235	118072
OG1RF_11725	149923	150202	149299
OG1RF_11726	38538	38734	39375
OG1RF_11727	14197	14456	14678
OG1RF_11728	2528	2606	2489
OG1RF_11729	5571	5602	5741
OG1RF_11730	20110	19785	20054
OG1RF_11735	11556	11629	11210
OG1RF_11736	10386	10447	10250
OG1RF_11737	10121	10078	10071
OG1RF_11741	7085	6952	6548
OG1RF_11742	1286	1361	1237
OG1RF_11743	8578	8996	8580
OG1RF_11745	562	656	560
OG1RF_11746	1625	1747	1632
OG1RF_11747	7084	6554	6757
OG1RF_11749	9086	9700	9368
OG1RF_11750	8646	9081	9047
OG1RF_11751	3771	3715	3661
OG1RF_11752	16501	15924	15953
OG1RF_11755	1483	1512	1509
OG1RF_11756	6264	6101	6179
OG1RF_11758	10066	9958	10333
OG1RF_11759	8870	8702	8989
OG1RF_11760	1157	1286	1205
OG1RF_11761	1739	2248	1752
OG1RF_11762	576	817	512
OG1RF_11763	546	854	449
OG1RF_11764	4581	4628	4712
OG1RF_11765	3529	3505	3508
OG1RF_11766	887	784	821
OG1RF_11767	1092	1110	1065
OG1RF_11769	1110	1069	1223
OG1RF_11770	276	254	279
OG1RF_11771	77	98	93
OG1RF_11772	128	205	158
OG1RF_11773	95	139	108
OG1RF_11774	176	214	210
OG1RF_11775	240	251	231
OG1RF_11776	259	293	239
OG1RF_11777	24	25	23
OG1RF_11778	8379	8667	8360
OG1RF_11779	1034	1185	1042
OG1RF_11780	75	66	73
OG1RF_11781	465	458	502
OG1RF_11789	6336	6510	6127
OG1RF_11791	22937	23562	23584
OG1RF_11792	8322	8583	8682
OG1RF_11794	130	147	125
OG1RF_11799	11955	11693	11900
OG1RF_11800	11047	11151	11027
OG1RF_11801	996	1072	1107
OG1RF_11802	8578	8322	8324
OG1RF_11804	10363	10126	10286
OG1RF_11807	13677	13588	13993
OG1RF_11809	970	1112	1064
OG1RF_11810	42557	44912	44861
OG1RF_11812	150	106	130
OG1RF_11813	63	41	50
OG1RF_11814	460	453	453
OG1RF_11815	104	76	98
OG1RF_11816	21	13	14
OG1RF_11817	65	71	63
OG1RF_11821	123	108	119
OG1RF_11822	11343	11407	11421
OG1RF_11823	4085	4029	4174
OG1RF_11824	3	0	0
OG1RF_11826	4482	4260	4033
OG1RF_11834	3525	3390	3487
OG1RF_11835	7349	7333	7618
OG1RF_11837	30396	30585	30943
OG1RF_11838	1819	1684	1620
OG1RF_11844	9582	9349	9445
OG1RF_11845	51428	49538	51150
OG1RF_11847	61873	61338	62259
OG1RF_11850	7440	7070	7654
OG1RF_11855	18465	19613	18635
OG1RF_11857	7078	7201	7199
OG1RF_11858	4856	5423	5267
OG1RF_11859	926	854	983
OG1RF_11861	1415	1382	1481
OG1RF_11863	12702	12752	12735
OG1RF_11864	12048	12360	12332
OG1RF_11865	3704	4002	3776
OG1RF_11868	390	453	399
OG1RF_11869	6925	7727	7283
OG1RF_11871	3178	2651	2701
OG1RF_11872	1341	1091	1084
OG1RF_11873	3496	3050	3024
OG1RF_11875	6617	6323	6314
OG1RF_11881	32	40	43
OG1RF_11882	17703	17292	17839
OG1RF_11884	8107	7684	7889
OG1RF_11885	8412	8655	8320
OG1RF_11886	8328	8470	8554
OG1RF_11887	37051	36562	36371
OG1RF_11890	2871	2942	2909
OG1RF_11894	2997	2996	3055
OG1RF_11895	2091	2141	2078
OG1RF_11896	1327	1262	1370
OG1RF_11897	69	77	77
OG1RF_11899	26	28	21
OG1RF_11900	1422	1266	1273
OG1RF_11901	18981	18431	18763
OG1RF_11907	26530	27055	26807
OG1RF_11908	17425	17067	16976
OG1RF_11909	9582	8985	9722
OG1RF_11910	6080	6091	6294
OG1RF_11911	742	799	852
OG1RF_11912	1307	1249	1196
OG1RF_11913	1806	1891	1860
OG1RF_11922	7021	6880	7099
OG1RF_11923	2625	2653	2755
OG1RF_11924	36844	37058	37255
OG1RF_11925	22718	22675	22615
OG1RF_11926	6781	6771	6808
OG1RF_11929	1064	975	1022
OG1RF_11930	4729	4709	4406
OG1RF_11933	23157	22286	21990
OG1RF_11937	33	32	15
OG1RF_11938	172341	174963	173682
OG1RF_11942	251	230	261
OG1RF_11943	89	87	58
OG1RF_11944	111	120	111
OG1RF_11946	57	26	38
OG1RF_11949	335	339	271
OG1RF_11951	2112	2211	2045
OG1RF_11952	2052	2061	1943
OG1RF_11953	457	502	454
OG1RF_11954	3175	3235	3241
OG1RF_11955	86	83	88
OG1RF_11963	7537	7797	8218
OG1RF_11965	10933	11883	11780
OG1RF_11967	19889	19683	19896
OG1RF_11970	29497	29218	29017
OG1RF_11971	6848	6425	6737
OG1RF_11972	5173	4790	5020
OG1RF_11973	1348	1197	1324
OG1RF_11978	9	16	16
OG1RF_11979	16353	15936	16058
OG1RF_11980	17792	18052	17952
OG1RF_11981	4528	4502	4455
OG1RF_11982	1026	1316	1254
OG1RF_11984	497	507	494
OG1RF_11997	2716	2917	2919
OG1RF_11998	4221	4406	4445
OG1RF_11999	20179	21859	22690
OG1RF_12001	29593	28775	29109
OG1RF_12004	307	250	243
OG1RF_12005	127	173	122
OG1RF_12008	634	701	743
OG1RF_12009	8357	8581	9118
OG1RF_12010	18785	19476	19927
OG1RF_12011	25485	25797	27137
OG1RF_12012	8268	8744	8967
OG1RF_12014	3021	3139	3448
OG1RF_12015	2308	2367	2227
OG1RF_12016	10301	10314	9999
OG1RF_12017	2661	2681	2793
OG1RF_12019	266	284	255
OG1RF_12020	47355	45476	47588
OG1RF_12025	1500	1582	1356
OG1RF_12026	7648	7750	7495
OG1RF_12029	4802	4793	5107
OG1RF_12031	12878	13013	12825
OG1RF_12032	7962	8092	7943
OG1RF_12033	35933	39262	39957
OG1RF_12035	6536	6602	6415
OG1RF_12036	5602	5714	5490
OG1RF_12043	3072	3036	3141
OG1RF_12045	569	533	557
OG1RF_12050	1684	1609	1672
OG1RF_12051	88	88	92
OG1RF_12052	188	168	183
OG1RF_12053	156	117	156
OG1RF_12054	39	34	33
OG1RF_12055	365	360	421
OG1RF_12056	18706	18257	19094
OG1RF_12057	62533	62278	64277
OG1RF_12060	5666	5776	5938
OG1RF_12061	3583	4003	3985
OG1RF_12064	3316	3200	3247
OG1RF_12066	8753	8531	8447
OG1RF_12067	28148	28232	26597
OG1RF_12068	10564	10454	10920
OG1RF_12069	8009	7969	7991
OG1RF_12070	2703	2890	2741
OG1RF_12071	5101	5028	5042
OG1RF_12075	9465	9703	9344
OG1RF_12077	49	62	72
OG1RF_12078	1199	1250	1165
OG1RF_12079	6860	7180	7123
OG1RF_12084	11150	10151	11489
OG1RF_12087	238	254	275
OG1RF_12090	669	727	684
OG1RF_12091	9026	8501	8886
OG1RF_12095	14175	14089	14339
OG1RF_12096	28851	29994	30424
OG1RF_12098	4484	4479	4400
OG1RF_12100	8362	8473	8425
OG1RF_12101	516	570	590
OG1RF_12104	13891	13924	14387
OG1RF_12106	23886	22966	22842
OG1RF_12107	14353	14932	15519
OG1RF_12113	12204	13063	13350
OG1RF_12114	2206	2368	2461
OG1RF_12118	7919	7954	7937
OG1RF_12119	5457	5401	5760
OG1RF_12120	6875	7054	6998
OG1RF_12124	6470	6636	6573
OG1RF_12128	1135	1257	1255
OG1RF_12129	2993	3155	3212
OG1RF_12130	965	1187	1132
OG1RF_12131	737	807	899
OG1RF_12133	1108	1118	1025
OG1RF_12134	5311	5091	4815
OG1RF_12139	3971	4302	4040
OG1RF_12141	22186	21923	22262
OG1RF_12143	960	1020	871
OG1RF_12144	23089	22186	22426
OG1RF_12145	2965	3071	2977
OG1RF_12146	6665	6667	6517
OG1RF_12148	3861	3926	3631
OG1RF_12149	8800	9039	9149
OG1RF_12151	1369	1476	1354
OG1RF_12152	30291	31441	30716
OG1RF_12153	12328	12465	12625
OG1RF_12154	11848	11764	12427
OG1RF_12155	2325	2648	2531
OG1RF_12156	3314	3202	3037
OG1RF_12160	422	486	439
OG1RF_12164	19125	20873	20080
OG1RF_12166	982	1150	1057
OG1RF_12168	5439	5502	5501
OG1RF_12170	17605	17819	17852
OG1RF_12171	22044	21928	22429
OG1RF_12172	1299	1269	1254
OG1RF_12173	15988	16169	15890
OG1RF_12175	5094	4988	5096
OG1RF_12189	27946	30452	32163
OG1RF_12190	4611	4649	4442
OG1RF_12192	33187	33852	33040
OG1RF_12193	16816	16609	16725
OG1RF_12194	0	0	0
OG1RF_12195	10993	10820	10758
OG1RF_12197	10799	10365	10505
OG1RF_12198	124	68	93
OG1RF_12201	11534	11424	11247
OG1RF_12202	16112	15787	16123
OG1RF_12203	40518	38607	39497
OG1RF_12204	26004	25814	26418
OG1RF_12205	11282	11607	12051
OG1RF_12206	13575	13258	13867
OG1RF_12207	21903	21226	22018
OG1RF_12208	21208	22001	22260
OG1RF_12209	4947	5038	4849
OG1RF_12211	10350	10269	9687
OG1RF_12213	8612	8280	7988
OG1RF_12218	2273	2215	2221
OG1RF_12219	36	35	33
OG1RF_12221	28301	28862	28518
OG1RF_12222	677	815	833
OG1RF_12223	2352	2239	2326
