reaction	linear_coefficient
rxn02200_c	0.014563530437434823
rxn07841_c	0.014563530437434823
rxn02201_c	0.014563530437434823
rxn07842_c	0.014563530437434823
rxn00915_c	0.011684498271787335
rxn00836_c	0.011684498271787335
rxn00390_c	0.0044983775692893834
rxn00938_c	0.0044983775692893834
rxn00345_c	0.0044983775692893834
rxn00376_c	0.0044983775692893834
rxn02230_c	0.0009626157761442302
rxn02229_c	0.0009626157761442302
rxn00423_c	0.001305525608488649
rxn00707_c	0.0036362546488964737
rxn00364_c	0.0036362546488964737
rxn01219_c	0.0036362546488964737
rxn03933_c	0.03376295498360821
peptidoglycan_rxn	0.03376295498360821
rxn03408_c	0.03376295498360821
rxn00141_c	0.001724245840785819
rxn02177_c	0.001724245840785819
rxn09448_c	0.0022760750311395625
rxn05736_c	0.0022760750311395625
rxn09450_c	0.0022760750311395625
rxn00947_c	0.0022760750311395625
rxn00988_c	0.0022760750311395625
rxn09449_c	0.0022760750311395625
rxn03861_c	0.05305229419019066
rxn01452_c	0.05305229419019066
rxn00022_c	0.0033638661188336834
rxn00575_c	0.0033638661188336834
rxn01388_c	0.00597050975441838
rxn00973_c	0.00597050975441838
rxn00974_c	0.00597050975441838
rxn04031_c	0.00013927957200621645
rxn00346_c	0.0021226911986770205
rxn00322_c	0.0021226911986770205
rxn00405_c	0.0021226911986770205
rxn00194_c	0.0021226911986770205
rxn01231_c	0.0021226911986770205
rxn05451_c	0.04744673217507971
rxn05358_c	0.04744673217507971
rxn05455_c	0.04744673217507971
rxn05408_c	0.04744673217507971
rxn05465_c	0.04744673217507971
rxn05454_c	0.04744673217507971
rxn05456_c	0.04744673217507971
rxn05453_c	0.04744673217507971
rxn05457_c	0.04744673217507971
rxn05383_c	0.04744673217507971
rxn05459_c	0.04744673217507971
rxn05458_c	0.04744673217507971
rxn05452_c	0.04744673217507971
rxn10279_c	0.008061466367068667
rxn10275_c	0.008061466367068667
rxn10281_c	0.008061466367068667
rxn10276_c	0.008061466367068667
rxn10278_c	0.008061466367068667
rxn10273_c	0.008061466367068667
rxn10280_c	0.008061466367068667
rxn10286_c	0.008061466367068667
rxn10285_c	0.008061466367068667
rxn10283_c	0.008061466367068667
rxn10272_c	0.008061466367068667
rxn10274_c	0.008061466367068667
rxn10282_c	0.008061466367068667
rxn10277_c	0.008061466367068667
rxn10271_c	0.008061466367068667
rxn10288_c	0.008061466367068667
rxn10284_c	0.008061466367068667
rxn10287_c	0.008061466367068667
rxn04737_c	0.03147982782224048
rxn05126_c	0.03147982782224048
rxn07876_c	0.03147982782224048
rxn04744_c	0.03147982782224048
rxn07885_c	0.03147982782224048
rxn04723_c	0.03147982782224048
rxn04270_c	0.03147982782224048
rxn03915_c	0.03147982782224048
rxn01851_c	0.03147982782224048
rxn01643_c	0.03147982782224048
rxn03921_c	0.03147982782224048
rxn02107_c	0.03147982782224048
rxn03618_c	0.03147982782224048
rxn02687_c	0.03147982782224048
rxn04271_c	0.03147982782224048
rxn05127_c	0.03147982782224048
rxn03366_c	0.03147982782224048
rxn03365_c	0.03147982782224048
rxn07875_c	0.03147982782224048
rxn04727_c	0.03147982782224048
rxn00532_c	0.03147982782224048
rxn04658_c	0.03147982782224048
rxn05429_c	0.10418200137692843
rxn05349_c	0.10418200137692843
rxn05371_c	0.10418200137692843
rxn05347_c	0.10418200137692843
rxn05413_c	0.10418200137692843
rxn05348_c	0.10418200137692843
rxn05384_c	0.10418200137692843
rxn05367_c	0.10418200137692843
rxn05388_c	0.10418200137692843
rxn05343_c	0.10418200137692843
rxn05363_c	0.10418200137692843
rxn05404_c	0.10418200137692843
rxn05375_c	0.10418200137692843
rxn05345_c	0.10418200137692843
rxn05350_c	0.10418200137692843
rxn05417_c	0.10418200137692843
rxn05379_c	0.10418200137692843
rxn05425_c	0.10418200137692843
rxn05460_c	0.10418200137692843
rxn05344_c	0.10418200137692843
rxn05421_c	0.10418200137692843
rxn05400_c	0.10418200137692843
rxn05396_c	0.10418200137692843
rxn05346_c	0.10418200137692843
rxn05392_c	0.10418200137692843
rxn05359_c	0.10418200137692843
rxn05409_c	0.10418200137692843
rxn01446_c	0.011918100085595231
rxn01138_c	0.011918100085595231
rxn01358_c	0.011918100085595231
rxn01985_c	0.011918100085595231
rxn01646_c	0.011918100085595231
rxn01859_c	0.011918100085595231
rxn01649_c	0.011918100085595231
rxn01799_c	0.011918100085595231
rxn01548_c	0.011918100085595231
rxn01647_c	0.011918100085595231
rxn12640_c	0.11228930659048016
rxn12644_c	0.11228930659048016
rxn12634_c	0.11228930659048016
rxn12645_c	0.11228930659048016
rxn12636_c	0.11228930659048016
rxn12638_c	0.11228930659048016
rxn30242_c	0.11228930659048016
rxn30239_c	0.11228930659048016
rxn30245_c	0.11228930659048016
rxn30244_c	0.11228930659048016
rxn12844_c	0.11228930659048016
