	minimum	maximum
rxn03408_c	17.054915626317552	29.66072282840844
rxn00022_c	34.76360301831131	60.45844003190642
rxn01358_c	-964.2889889539525	989.5162217061567
rxn00258_c	-2.3234232882234664	-1.335968390726407
rxn09177_c	0.06253469062939056	0.1087559837036629
rxn01218_c	-3.114375896982963	-1.7907661407634485
rxn00001_c	296.50583997416743	515.6623303904016
rxn00337_c	17.05491562631758	29.660722828408343
rxn08669_c	-0.0247172690236539	-0.014212429688541306
rxn01739_c	0.05684971875437641	0.09886907609467946
rxn00225_c	-1000.0	0.0
rxn00148_c	-833.3402663224786	-251.24244679863313
rxn00100_c	0.06253469062919503	0.10875598370318616
rxn05298_c	11.074325213355678	19.259696023246875
rxn03903_c	17.054915626317438	29.660722828408666
rxn00097_c	107.08870093626658	186.2412190197867
rxn01217_c	1.7907661407634485	3.1143758969830233
rxn02212_c	0.056849718754205365	0.09886907609450932
rxn00692_c	-364.7490246868093	10.285759761003874
rxn00926_c	10.48377829389392	18.232657902444203
rxn00171_c	-138.7556959433141	1000.0
rxn03958_c	-337.14354948290736	-193.8575409524724
rxn10060_c	-2.244328027349557	-1.2904886157246804
rxn01966_c	-60.45844003190621	-34.76360301831096
rxn02380_c	-0.14830361414237814	-0.08527457813204364
rxn10131_c	-595.2532767277617	30.655797403856354
rxn08799_c	-0.07415180707118907	-0.04263728906562392
rxn09111_c	0.014212429688654993	0.02471726902354021
rxn01643_c	17.05491562631773	29.660722828408208
rxn00392_c	0.005684971875326962	0.009886907609479212
rxn00747_c	0.6821966250531659	504.53778095366187
rxn01334_c	-503.69947387092947	-4.547473508864641e-13
rxn05219_c	3.069884812737175	5.3389301091134564
rxn02175_c	0.0625346906274392	0.10875598370510907
rxn02009_c	17.054915626317683	29.660722828408176
rxn00555_c	389.6004498172189	996.7107735574695
rxn01505_c	69.35665688035829	120.62027283552607
rxn00213_c	-60.3101364177611	-34.67832844017812
rxn01740_c	-0.0988690760946156	-0.056849718754165224
rxn00139_c	-18.232657902445908	-10.483778293895398
rxn03910_c	193.857540952475	337.14354948290156
rxn00182_c	-583.5663119825207	100.56666219499414
rxn01132_c	-60.45844003190439	-34.76360301831028
rxn03908_c	193.85754095247785	337.143549482902
rxn01255_c	0.0568497187543912	0.09886907609469274
rxn05485_c	-914.8157478454178	-320.2437929367927
rxn05496_c	142.84494108160425	1000.0
rxn10271_c	0.014212429688541306	0.0247172690236539
rxn08352_c	17.62341281386147	30.649413589354843
rxn08850_c	-0.024717269023767585	-0.014212429688654993
rxn01345_c	0.0	503.69947387092685
rxn05645_c	0.06253469062983186	0.10875598370421358
rxn01967_c	-120.91688006380889	-69.52720603662044
rxn01116_c	23.63679154107092	666.6477167604155
rxn00711_c	10.483778293895675	18.232657902445176
rxn00908_c	-363.2252401920164	12.049254825748562
rxn05494_c	59.69220469211143	103.81252989942811
rxn01870_c	0.014212429688625104	0.02471726902367317
rxn00297_c	0.5684971875438123	0.988690760946838
rxn00611_c	-1.2111461821597231	-0.6964090547413662
rxn08756_c	176.23412813861114	306.49413589355134
rxn05527_c	-1000.000000000001	953.8052106601115
rxn10168_c	0.0568497187543912	0.09886907609469275
rxn09657_c	0.05684971875427891	0.0988690760946156
rxn00410_c	3.371309980532966	5.86314779223791
rxn01333_c	226.19333695670105	750.2255169626665
rxn12510_c	0.06253469063070567	0.10875598370353695
rxn03933_c	17.054915626317552	29.66072282840787
rxn01977_c	69.44193145849067	120.76857644966663
rxn01986_c	-138.75569594330818	1000.0000000000001
rxn01646_c	-0.3954763043748244	-0.22739887501722933
rxn00105_c	0.22739887501294426	0.3954763043784679
rxn00784_c	-138.75569594330614	1000.0
rxn02285_c	-59.321445656816195	-34.10983125263499
rxn05663_c	0.727676400056272	1.2655241740121541
rxn03907_c	193.8575409524724	337.14354948290463
rxn01213_c	17.623412813861023	30.649413589354822
rxn05209_c	-232.2443159528185	-133.54048167270116
rxn05059_c	-0.8700478696333676	-0.5002775250386549
rxn10474_c	-0.09886907609472928	-0.056849718754506284
rxn00260_c	1.3359683907265207	2.32342328822358
rxn00461_c	34.10983125263499	59.32144565681665
rxn10473_c	-0.09886907609472928	-0.056849718754506284
rxn08309_c	0.014212429688541306	0.02471726902354021
rxn03841_c	0.05684971875439118	0.09886907609469386
rxn01257_c	0.0568497187543926	0.09886907609484297
rxn01648_c	-953.8052106601116	1000.0000000000007
rxn02213_c	0.056849718754205365	0.09886907609450818
rxn00704_c	34.6783284401796	60.310136417764284
rxn03641_c	1.1368683772161603e-13	1000.0
rxn01671_c	0.22739887501328748	0.395476304375192
rxn05313_c	32.542838111899414	56.59624019457988
rxn01332_c	0.056849718754205365	0.09886907609450857
rxn00785_c	-333.2954335208018	-11.789970911153546
rxn03909_c	193.8575409524724	337.1435494829026
rxn02005_c	34.763603018311066	60.45844003190639
rxn05201_c	-1000.0	953.8052106601116
rxn10280_c	0.0284248593771963	0.0494345380473078
rxn05616_c	-0.09886907609472928	-0.056849718754506284
rxn00077_c	1.4041880532289122	2.4420661795347813
rxn00134_c	3.622902958847829	6.300700798026903
rxn09109_c	0.014212429688541306	0.02471726902354021
rxn01200_c	-333.36508588881543	-11.846820629931926
rxn00763_c	-0.0247172690236539	-0.014212429688654993
rxn00122_c	0.005684971875357878	0.00988690760946928
rxn05223_c	0.0568497187543912	0.09886907609469275
rxn00085_c	392.3860860360982	1000.0
rxn09345_c	17.623412813861023	30.64941358935505
rxn01466_c	17.623412813861137	30.649413589355163
rxn02008_c	34.109831252635026	59.32144565681591
rxn03904_c	17.054915626317438	29.66072282840787
rxn00778_c	35.48361217095521	1000.0
rxn03901_c	34.67832844017853	60.310136417763
rxn10272_c	0.014212429688541306	0.0247172690236539
rxn05197_c	-989.5162217061059	149.23947423719528
rxn01799_c	-138.75569594330602	1000.000000000001
rxn10281_c	0.0284248593771963	0.0494345380473078
rxn02341_c	0.06253469063099124	0.10875598370291138
rxn08797_c	-0.07415180707084801	-0.04263728906585129
rxn05232_c	1.4212429688597799	2.4717269023673225
rxn01513_c	1.2904886157246807	2.244328027349544
rxn08307_c	0.014212429688541306	0.0247172690236539
rxn00686_c	-2.2443280273496384	-1.2904886157248256
rxn00157_c	-483.3750320093568	-97.25416170157155
rxn01236_c	-1000.0000000000003	0.0
rxn05289_c	-30.150327516910124	721.2212816110846
rxn00933_c	1.0	744.8311059275821
rxn00293_c	24.194550146284453	42.07747851531775
EX_cpd00082_e	-0.024717269023767585	-0.014212429688654993
EX_cpd00023_e	-19.259696023257447	-11.074325213354996
EX_cpd00971_e	-0.09886907609472928	-0.05684971875427891
EX_cpd00051_e	-6.3276208700604	-3.638382000280899
EX_cpd00064_e	-595.2532767278994	30.655797403853285
EX_cpd10515_e	-0.09886907609472928	-0.0568497187543926
EX_cpd00009_e	-56.59624019455896	-32.542838111829155
EX_cpd00060_e	-5.3389301091134485	-3.0698848127370866
EX_cpd00067_e	-938.4539616294885	520.9062632716016
EX_cpd00122_e	320.2437929367804	914.8157478454153
EX_cpd00035_e	-1000.0	-142.84494108160072
EX_cpd00220_e	-0.10875598370409989	-0.06253469062983186
EX_cpd00117_e	-103.81252989942709	-59.69220469211143
EX_cpd00307_e	-953.8052106601172	1000.000000000004
EX_cpd00254_e	-0.09886907609484297	-0.056849718754506284
EX_cpd00205_e	-0.09886907609472928	-0.0568497187543926
