reaction	linear_coefficient
rxn00605_c	0.9852941176470589
rxn02011_c	0.9852941176470589
rxn00579_c	0.9852941176470589
rxn01644_c	0.9852941176470589
rxn10663_c	0.9852941176470589
rxn07466_c	1.0
rxn09429_c	0.9852941176470589
rxn09126_c	0.9852941176470589
rxn01520_c	1.0
rxn13140_c	0.9852941176470589
rxn05039_c	0.9852941176470589
rxn09065_c	0.9852941176470589
rxn10484_c	0.9852941176470589
rxn03164_c	0.9852941176470589
rxn10840_c	0.9852941176470589
rxn05291_c	0.9852941176470589
rxn03852_c	0.9852941176470589
rxn10036_c	0.9852941176470589
rxn01256_c	0.9852941176470589
rxn00553_c	0.9852941176470589
rxn08131_c	0.9852941176470589
rxn09063_c	0.9852941176470589
rxn09124_c	0.9852941176470589
rxn00958_c	0.9852941176470589
rxn00010_c	0.9852941176470589
rxn10053_c	0.9852941176470589
rxn09348_c	0.9852941176470589
rxn01669_c	0.9852941176470589
rxn05744_c	0.9852941176470589
rxn02286_c	0.9852941176470589
rxn08040_c	1.0
rxn01538_c	0.9852941176470589
rxn09163_c	0.9852941176470589
rxn13251_c	0.9852941176470589
rxn05957_c	1.0
rxn00285_c	0.9852941176470589
rxn03665_c	1.0
rxn01895_c	1.0
R11462_c	1.0
EX_cpd00210_e	0.9852941176470589
rxn01539_c	0.9852941176470589
rxn00629_c	1.0
rxn00634_c	1.0
rxn06300_c	1.0
rxn06432_c	1.0
rxn06434_c	1.0
rxn06936_c	1.0
rxn06435_c	1.0
rxn06437_c	1.0
rxn06436_c	1.0
rxn06438_c	1.0
rxn06439_c	1.0
rxn06440_c	1.0
rxn06441_c	1.0
rxn06442_c	1.0
rxn06443_c	1.0
rxn06444_c	1.0
rxn06445_c	1.0
rxn06446_c	1.0
rxn06447_c	1.0
rxn06448_c	1.0
rxn06280_c	1.0
rxn06449_c	1.0
protein_rxn	0.9852941176470589
rxn12634_c	1.0
rxn05534_c	1.0
EX_cpd11592_e	0.9852941176470589
rxn12636_c	1.0
rxn05536_c	1.0
EX_cpd11590_e	0.9852941176470589
rxn12638_c	1.0
rxn05538_c	1.0
EX_cpd11588_e	0.9852941176470589
rxn12640_c	1.0
rxn05541_c	1.0
EX_cpd11586_e	0.9852941176470589
rxn12644_c	1.0
rxn05545_c	1.0
EX_cpd11582_e	0.9852941176470589
rxn12645_c	1.0
rxn05546_c	1.0
EX_cpd11581_e	0.9852941176470589
rxn08133_c	1.0
rxn09189_c	1.0
EX_cpd15551_e	0.9852941176470589
rxn12844_c	1.0
rxn12848_c	1.0
EX_cpd15603_e	0.9852941176470589
rxn12845_c	1.0
rxn12849_c	1.0
EX_cpd15604_e	0.9852941176470589
rxn12846_c	1.0
rxn12850_c	1.0
EX_cpd15605_e	0.9852941176470589
rxn12851_c	1.0
rxn12847_c	1.0
EX_cpd15606_e	0.9852941176470589
EX_cpd29695_e	0.9852941176470589
rxn30259_c	1.0
rxn30237_c	1.0
EX_cpd29694_e	0.9852941176470589
rxn30262_c	1.0
EX_cpd29697_e	0.9852941176470589
rxn30264_c	1.0
rxn30239_c	1.0
EX_cpd29698_e	0.9852941176470589
rxn30266_c	1.0
rxn30240_c	1.0
EX_cpd29696_e	0.9852941176470589
rxn30268_c	1.0
rxn30241_c	1.0
EX_cpd29699_e	0.9852941176470589
rxn30270_c	1.0
rxn30242_c	1.0
EX_cpd29693_e	0.9852941176470589
rxn30274_c	1.0
rxn30244_c	1.0
EX_cpd29690_e	0.9852941176470589
rxn30276_c	1.0
rxn30245_c	1.0
EX_cpd29691_e	0.9852941176470589
rxn30278_c	1.0
rxn30246_c	1.0
EX_cpd29700_e	0.9852941176470589
rxn30280_c	1.0
rxn30247_c	1.0
rxn05647_c	1.0
rxn05560_c	1.0
rxn10175_c	1.0
rxn05617_c	1.0
rxn05607_c	1.0
rxn05567_c	1.0
rxn10184_c	1.0
rxn05610_c	1.0
rxn05226_c	1.0
rxn05518_c	1.0
rxn05178_c	0.9852941176470589
rxn00348_c	1.0
EX_cpd00320_e	0.9852941176470589
rxn05681_c	1.0
EX_cpd02711_e	0.9852941176470589
rxn00008_c	1.0
rxn34423_c	1.0
rxn12188_c	0.9852941176470589
rxn00504_c	1.0
rxn09658_c	1.0
rxn00367_c	0.9852941176470589
rxn13150_c	0.9852941176470589
rxn10183_c	1.0
rxn09655_c	1.0
rxn30238_c	1.0
rxn12212_c	1.0
rxn10042_c	1.0
rxn05147_c	0.9852941176470589
rxn00816_c	0.9852941176470589
rxn00808_c	0.9852941176470589
EX_cpd01553_e	0.9852941176470589
rxn05472_c	0.9852941176470589
R01103_c	0.9852941176470589
EX_cpd00589_e	0.9852941176470589
rxn02094_c	1.0
EX_cpd27607_e	0.9852941176470589
rxn46837_c	1.0
rxn17713_c	0.9852941176470589
rxn18658_c	1.0
EX_cpd00731_e	0.9852941176470589
rxn05554_c	0.9852941176470589
rxn05562_c	0.9852941176470589
rxn05563_c	0.9852941176470589
EX_cpd00072_e	0.9852941176470589
EX_cpd00089_e	0.9852941176470589
EX_cpd00079_e	0.9852941176470589
rxn05162_c	0.9852941176470589
EX_cpd00108_e	0.9852941176470589
rxn12549_c	0.9852941176470589
EX_cpd00136_e	0.9852941176470589
rxn12585_c	0.9852941176470589
EX_cpd03561_e	0.9852941176470589
rxn05561_c	0.9852941176470589
EX_cpd00106_e	0.9852941176470589
rxn10960_c	0.9852941176470589
EX_cpd00142_e	0.9852941176470589
rxn10827_c	0.9852941176470589
EX_cpd00383_e	0.9852941176470589
rxn05559_c	0.9852941176470589
EX_cpd00047_e	0.9852941176470589
rxn05470_c	0.9852941176470589
EX_cpd00139_e	0.9852941176470589
rxn05564_c	0.9852941176470589
EX_cpd00281_e	0.9852941176470589
rxn05703_c	0.9852941176470589
EX_cpd00165_e	0.9852941176470589
rxn09687_c	0.9852941176470589
EX_cpd03279_e	0.9852941176470589
rxn05316_c	0.9852941176470589
EX_cpd00246_e	0.9852941176470589
rxn05204_c	0.9852941176470589
EX_cpd00311_e	0.9852941176470589
rxn05198_c	0.9852941176470589
EX_cpd00367_e	0.9852941176470589
rxn09688_c	0.9852941176470589
EX_cpd00277_e	0.9852941176470589
rxn05318_c	0.9852941176470589
EX_cpd00182_e	0.9852941176470589
rxn05205_c	0.9852941176470589
EX_cpd00654_e	0.9852941176470589
rxn09685_c	0.9852941176470589
EX_cpd00412_e	0.9852941176470589
rxn05317_c	0.9852941176470589
EX_cpd00438_e	0.9852941176470589
rxn05674_c	0.9852941176470589
EX_cpd00274_e	0.9852941176470589
rxn05672_c	0.9852941176470589
EX_cpd00186_e	0.9852941176470589
EX_cpd00424_e	0.9852941176470589
rxn10398_c	0.9852941176470589
EX_cpd00504_e	0.9852941176470589
ID011_c	1.0
rxn02000_c	1.0
rxn07312_c	1.0
rxn03063_c	1.0
rxn02003_c	1.0
rxn05619_c	1.0
rxn10344_c	1.0
rxn05516_c	1.0
rxn10343_c	1.0
rxn10481_c	1.0
rxn05528_c	1.0
rxn03887_c	1.0
rxn01997_c	1.0
rxn02569_c	1.0
rxn01675_c	1.0
rxn04561_c	1.0
teichoicacid_rxn	0.9852941176470589
rxn08764_c	1.0
rxn12627_c	0.9852941176470589
EX_cpd00155_e	0.9852941176470589
rxn12539_c	0.9852941176470589
EX_cpd00042_e	0.9852941176470589
rxn05495_c	0.9852941176470589
EX_cpd00085_e	0.9852941176470589
rxn12597_c	0.9852941176470589
EX_cpd00152_e	0.9852941176470589
rxn12529_c	0.9852941176470589
EX_cpd00100_e	0.9852941176470589
rxn09692_c	0.9852941176470589
EX_cpd00098_e	0.9852941176470589
rxn05203_c	0.9852941176470589
EX_cpd00207_e	0.9852941176470589
rxn00131_c	0.9852941176470589
EX_cpd11574_e	0.9852941176470589
EX_cpd04097_e	0.9852941176470589
EX_cpd01012_e	0.9852941176470589
EX_cpd00531_e	0.9852941176470589
EX_cpd00058_e	0.9852941176470589
rxn30075_c	1.0
rna_rxn	0.9852941176470589
dna_rxn	0.9852941176470589
rxn00806_c	1.0
rxn05156_c	1.0
rxn00471_c	1.0
rxn00173_c	1.0
rxn01780_c	1.0
rxn27496_c	1.0
rxn19080_c	1.0
R00258_c	1.0
rxn10133_c	0.9852941176470589
