645463.3.peg.2378	15603.0	17457.0	15802.0
645463.3.peg.2375	11275.0	12321.0	11315.0
645463.3.peg.2376	13017.0	14478.0	12608.0
645463.3.peg.325	168.0	184.0	168.0
645463.3.peg.838	3996.0	4434.0	4481.0
645463.3.peg.2888	33.0	42.0	43.0
645463.3.peg.1988	15647.0	15164.0	14929.0
645463.3.peg.1991	6085.0	6492.0	5880.0
645463.3.peg.1990	22819.0	22585.0	21565.0
645463.3.peg.1989	12341.0	12356.0	11337.0
645463.3.peg.1223	15540.0	15814.0	16553.0
645463.3.peg.394	81013.0	81503.0	76327.0
645463.3.peg.1079	42609.0	41575.0	42574.0
645463.3.peg.37	399.0	528.0	425.0
645463.3.peg.38	541.0	712.0	523.0
645463.3.peg.39	519.0	659.0	593.0
645463.3.peg.40	1244.0	1415.0	1365.0
645463.3.peg.2468	105.0	119.0	95.0
645463.3.peg.984	3795.0	3894.0	3712.0
645463.3.peg.1088	3940.0	3611.0	3835.0
645463.3.peg.3505	872.0	915.0	904.0
645463.3.peg.3146	533.0	470.0	444.0
645463.3.peg.788	143.0	148.0	143.0
645463.3.peg.1750	883.0	894.0	876.0
645463.3.peg.962	4358.0	5038.0	3239.0
645463.3.peg.961	3749.0	4298.0	2596.0
645463.3.peg.1830	2667.0	2637.0	2563.0
645463.3.peg.361	398.0	465.0	445.0
645463.3.peg.2965	315908.0	331194.0	351271.0
645463.3.peg.102	36564.0	39118.0	35860.0
645463.3.peg.3474	4348.0	4323.0	4504.0
645463.3.peg.3470	184.0	247.0	191.0
645463.3.peg.3080	19.0	19.0	26.0
645463.3.peg.3469	195.0	226.0	202.0
645463.3.peg.2799	869.0	793.0	843.0
645463.3.peg.1199	25194.0	25950.0	24410.0
645463.3.peg.2261	3131.0	2985.0	3336.0
645463.3.peg.3502	11104.0	11521.0	11442.0
645463.3.peg.2719	89017.0	85108.0	87937.0
645463.3.peg.2720	17237.0	16013.0	17477.0
645463.3.peg.2721	12933.0	12367.0	13348.0
645463.3.peg.2718	11575.0	11497.0	11021.0
645463.3.peg.2717	12976.0	12439.0	12159.0
645463.3.peg.2794	6645.0	7090.0	6691.0
645463.3.peg.2325	47.0	33.0	36.0
645463.3.peg.2082	52.0	48.0	36.0
645463.3.peg.2084	46.0	88.0	88.0
645463.3.peg.323	81.0	77.0	64.0
645463.3.peg.2080	218.0	176.0	161.0
645463.3.peg.1792	14413.0	13737.0	14818.0
645463.3.peg.2551	4951.0	5189.0	5708.0
645463.3.peg.2083	69.0	56.0	60.0
645463.3.peg.2081	127.0	109.0	83.0
645463.3.peg.693	22874.0	23055.0	22819.0
645463.3.peg.1843	3069.0	3230.0	2686.0
645463.3.peg.1842	1859.0	1898.0	1700.0
645463.3.peg.1844	2435.0	2734.0	1873.0
645463.3.peg.2273	854.0	781.0	924.0
645463.3.peg.1846	1169.0	1316.0	960.0
645463.3.peg.1847	716.0	777.0	543.0
645463.3.peg.3085	172.0	159.0	157.0
645463.3.peg.3140	2411.0	2486.0	2536.0
645463.3.peg.3276	15512.0	17337.0	16250.0
645463.3.peg.2743	9417.0	9336.0	9946.0
645463.3.peg.1634	978.0	942.0	990.0
645463.3.peg.2293	22296.0	23156.0	23208.0
645463.3.peg.1467	27427.0	27550.0	28888.0
645463.3.peg.119	24370.0	23405.0	23602.0
645463.3.peg.2566	8299.0	7969.0	8284.0
645463.3.peg.2788	34275.0	34688.0	33662.0
645463.3.peg.2281	77.0	83.0	83.0
645463.3.peg.2280	53.0	58.0	42.0
645463.3.peg.2279	76.0	107.0	113.0
645463.3.peg.3509	50793.0	53456.0	52098.0
645463.3.peg.3513	19751.0	20284.0	19817.0
645463.3.peg.3506	4550.0	4423.0	4429.0
645463.3.peg.3507	65579.0	67074.0	67135.0
645463.3.peg.3512	5367.0	5824.0	5561.0
645463.3.peg.3511	11688.0	11610.0	11616.0
645463.3.peg.3508	25442.0	25470.0	26015.0
645463.3.peg.3510	8316.0	7868.0	8235.0
645463.3.peg.3514	5771.0	5643.0	5563.0
645463.3.peg.3515	1014.0	931.0	992.0
645463.3.peg.1250	10730.0	9974.0	11014.0
645463.3.peg.2985	382.0	446.0	422.0
645463.3.peg.976	43066.0	48874.0	48533.0
645463.3.peg.3282	861.0	1131.0	971.0
645463.3.peg.3388	155.0	179.0	194.0
645463.3.peg.1831	355.0	403.0	350.0
645463.3.peg.2726	100.0	97.0	107.0
645463.3.peg.384	1552.0	1731.0	1848.0
645463.3.peg.3101	1111.0	1208.0	1171.0
645463.3.peg.3122	2195.0	2228.0	2299.0
645463.3.peg.383	2556.0	2788.0	3172.0
645463.3.peg.3123	1584.0	1882.0	1837.0
645463.3.peg.385	613.0	635.0	722.0
645463.3.peg.3124	433.0	456.0	475.0
645463.3.peg.3103	79.0	89.0	71.0
645463.3.peg.3142	548.0	614.0	548.0
645463.3.peg.2971	322.0	321.0	380.0
645463.3.peg.2166	39743.0	38014.0	42751.0
645463.3.peg.3601	1139.0	1191.0	1101.0
645463.3.peg.443	1086.0	1071.0	1114.0
645463.3.peg.442	4541.0	4386.0	4706.0
645463.3.peg.1117	1261.0	1315.0	1238.0
645463.3.peg.2750	2897.0	3006.0	3226.0
645463.3.peg.126	6073.0	6522.0	6338.0
645463.3.peg.1064	4712.0	4793.0	4140.0
645463.3.peg.2380	14033.0	16036.0	14303.0
645463.3.peg.3453	6520.0	6934.0	6453.0
645463.3.peg.3452	3215.0	3499.0	3288.0
645463.3.peg.3449	1579.0	1820.0	1357.0
645463.3.peg.3448	4114.0	4580.0	3334.0
645463.3.peg.3447	1372.0	1492.0	1052.0
645463.3.peg.3445	3271.0	4028.0	2682.0
645463.3.peg.3444	3682.0	4302.0	3034.0
645463.3.peg.3443	2256.0	2552.0	1835.0
645463.3.peg.3442	2203.0	2558.0	1837.0
645463.3.peg.3441	6553.0	7410.0	5771.0
645463.3.peg.349	33614.0	33015.0	33924.0
645463.3.peg.350	8753.0	8506.0	8910.0
645463.3.peg.352	29417.0	27811.0	30254.0
645463.3.peg.3454	7684.0	8025.0	7392.0
645463.3.peg.351	15515.0	13795.0	16007.0
645463.3.peg.3446	1373.0	1602.0	1138.0
645463.3.peg.988	12333.0	11372.0	11893.0
645463.3.peg.12	2686.0	2726.0	2699.0
645463.3.peg.13	3683.0	3709.0	4001.0
645463.3.peg.15	7291.0	6785.0	7293.0
645463.3.peg.17	4772.0	4561.0	4791.0
645463.3.peg.20	10226.0	9730.0	10464.0
645463.3.peg.21	1009.0	1090.0	900.0
645463.3.peg.23	2500.0	2741.0	2488.0
645463.3.peg.25	1217.0	1395.0	979.0
645463.3.peg.26	3244.0	3698.0	2829.0
645463.3.peg.29	4109.0	4651.0	3854.0
645463.3.peg.30	21368.0	20336.0	21545.0
645463.3.peg.31	17122.0	16395.0	16520.0
645463.3.peg.32	729.0	746.0	714.0
645463.3.peg.33	20.0	29.0	48.0
645463.3.peg.34	75.0	78.0	73.0
645463.3.peg.35	421.0	348.0	404.0
645463.3.peg.36	409.0	435.0	375.0
645463.3.peg.41	187.0	209.0	133.0
645463.3.peg.42	8.0	16.0	9.0
645463.3.peg.43	11.0	22.0	15.0
645463.3.peg.44	78.0	96.0	77.0
645463.3.peg.45	0.0	1.0	1.0
645463.3.peg.46	26.0	43.0	45.0
645463.3.peg.47	1377.0	1183.0	1428.0
645463.3.peg.51	107594.0	110307.0	117581.0
645463.3.peg.55	4396.0	4310.0	4230.0
645463.3.peg.57	4008.0	4530.0	3352.0
645463.3.peg.58	1774.0	1860.0	1318.0
645463.3.peg.59	6664.0	7487.0	4901.0
645463.3.peg.60	4773.0	5775.0	3895.0
645463.3.peg.61	728.0	716.0	582.0
645463.3.peg.62	4115.0	4583.0	3102.0
645463.3.peg.63	2132.0	2399.0	1658.0
645463.3.peg.65	98365.0	97513.0	94917.0
645463.3.peg.73	2287.0	2462.0	2614.0
645463.3.peg.79	29651.0	28690.0	28878.0
645463.3.peg.104	4555.0	4716.0	4460.0
645463.3.peg.112	5602.0	5547.0	5738.0
645463.3.peg.113	4270.0	4385.0	4598.0
645463.3.peg.114	4321.0	4331.0	4573.0
645463.3.peg.123	3580.0	3270.0	3445.0
645463.3.peg.124	7350.0	7031.0	7271.0
645463.3.peg.127	3562.0	3761.0	4021.0
645463.3.peg.128	1359.0	1412.0	1484.0
645463.3.peg.129	21692.0	22815.0	23459.0
645463.3.peg.130	15412.0	16115.0	16353.0
645463.3.peg.131	9644.0	9420.0	9929.0
645463.3.peg.132	48420.0	47166.0	49834.0
645463.3.peg.134	2939.0	3272.0	2911.0
645463.3.peg.135	1611.0	1556.0	1512.0
645463.3.peg.138	4358.0	4534.0	4225.0
645463.3.peg.142	116.0	144.0	175.0
645463.3.peg.144	39.0	48.0	61.0
645463.3.peg.145	3129.0	3308.0	2976.0
645463.3.peg.146	997.0	903.0	1006.0
645463.3.peg.147	2137.0	2130.0	2182.0
645463.3.peg.148	76.0	84.0	64.0
645463.3.peg.149	121.0	129.0	137.0
645463.3.peg.150	790.0	957.0	915.0
645463.3.peg.151	301.0	299.0	314.0
645463.3.peg.152	1029.0	1127.0	1122.0
645463.3.peg.153	326.0	315.0	245.0
645463.3.peg.154	278.0	315.0	231.0
645463.3.peg.156	12071.0	12236.0	12468.0
645463.3.peg.159	6118.0	6435.0	5339.0
645463.3.peg.160	4679.0	5207.0	4765.0
645463.3.peg.161	4504.0	4868.0	4746.0
645463.3.peg.162	544.0	605.0	543.0
645463.3.peg.163	1067.0	1184.0	1083.0
645463.3.peg.164	1942.0	2028.0	1903.0
645463.3.peg.170	4421.0	4155.0	4603.0
645463.3.peg.171	1115.0	966.0	1170.0
645463.3.peg.172	1429.0	1467.0	1506.0
645463.3.peg.173	176.0	156.0	214.0
645463.3.peg.174	304.0	365.0	280.0
645463.3.peg.175	342.0	346.0	270.0
645463.3.peg.176	342.0	342.0	346.0
645463.3.peg.177	296.0	319.0	285.0
645463.3.peg.178	73.0	58.0	66.0
645463.3.peg.179	513.0	512.0	506.0
645463.3.peg.180	441.0	453.0	484.0
645463.3.peg.181	1427.0	1296.0	1252.0
645463.3.peg.182	600.0	636.0	617.0
645463.3.peg.183	5432.0	5475.0	5237.0
645463.3.peg.184	7175.0	7186.0	6753.0
645463.3.peg.185	16715.0	16369.0	16854.0
645463.3.peg.186	803.0	756.0	833.0
645463.3.peg.188	1738.0	1590.0	1599.0
645463.3.peg.189	7521.0	9245.0	7752.0
645463.3.peg.190	744.0	952.0	772.0
645463.3.peg.191	3088.0	3928.0	3620.0
645463.3.peg.192	12357.0	12496.0	13106.0
645463.3.peg.193	151.0	169.0	194.0
645463.3.peg.195	101.0	145.0	123.0
645463.3.peg.196	1483.0	1378.0	1545.0
645463.3.peg.197	27612.0	26902.0	27614.0
645463.3.peg.202	1235.0	1251.0	1287.0
645463.3.peg.203	2367.0	2283.0	2386.0
645463.3.peg.204	836.0	1010.0	1023.0
645463.3.peg.205	2355.0	2184.0	1957.0
645463.3.peg.209	1154.0	1375.0	1254.0
645463.3.peg.213	10047.0	9160.0	10254.0
645463.3.peg.214	1880.0	2116.0	2117.0
645463.3.peg.215	433.0	531.0	487.0
645463.3.peg.216	248.0	194.0	319.0
645463.3.peg.217	97.0	78.0	93.0
645463.3.peg.218	1337.0	1400.0	1409.0
645463.3.peg.219	6014.0	5945.0	6164.0
645463.3.peg.220	80.0	92.0	56.0
645463.3.peg.221	15.0	16.0	22.0
645463.3.peg.222	90.0	81.0	90.0
645463.3.peg.223	13.0	23.0	19.0
645463.3.peg.224	83.0	115.0	100.0
645463.3.peg.225	1719.0	1620.0	1675.0
645463.3.peg.226	101.0	94.0	107.0
645463.3.peg.227	20.0	11.0	22.0
645463.3.peg.228	349.0	350.0	288.0
645463.3.peg.237	1139.0	1184.0	1066.0
645463.3.peg.238	2911.0	3125.0	2820.0
645463.3.peg.239	1201.0	1295.0	1114.0
645463.3.peg.240	2849.0	3004.0	2791.0
645463.3.peg.241	2147.0	2273.0	2055.0
645463.3.peg.242	1232.0	1255.0	1197.0
645463.3.peg.245	433.0	439.0	374.0
645463.3.peg.248	504.0	539.0	387.0
645463.3.peg.253	608.0	646.0	547.0
645463.3.peg.255	4033.0	3785.0	3368.0
645463.3.peg.256	5165.0	5249.0	4037.0
645463.3.peg.257	6282.0	6533.0	4838.0
645463.3.peg.258	1861.0	1969.0	1468.0
645463.3.peg.259	3707.0	3630.0	2826.0
645463.3.peg.260	4017.0	4071.0	3635.0
645463.3.peg.262	3741.0	4091.0	3307.0
645463.3.peg.274	166.0	161.0	139.0
645463.3.peg.278	346.0	291.0	305.0
645463.3.peg.286	279.0	363.0	304.0
645463.3.peg.289	1426.0	1608.0	1003.0
645463.3.peg.292	2388.0	2426.0	1689.0
645463.3.peg.296	1155.0	1219.0	1248.0
645463.3.peg.297	426.0	420.0	442.0
645463.3.peg.298	271.0	347.0	340.0
645463.3.peg.299	275.0	247.0	239.0
645463.3.peg.300	337.0	342.0	359.0
645463.3.peg.301	3788.0	3621.0	3952.0
645463.3.peg.302	1644.0	1692.0	1672.0
645463.3.peg.303	2.0	8.0	7.0
645463.3.peg.304	0.0	1.0	5.0
645463.3.peg.305	1.0	0.0	3.0
645463.3.peg.306	10.0	4.0	13.0
645463.3.peg.307	18.0	29.0	28.0
645463.3.peg.308	21.0	26.0	29.0
645463.3.peg.309	38.0	51.0	40.0
645463.3.peg.310	29.0	37.0	32.0
645463.3.peg.311	171.0	216.0	222.0
645463.3.peg.313	193.0	226.0	234.0
645463.3.peg.314	161.0	178.0	147.0
645463.3.peg.315	9315.0	9745.0	9664.0
645463.3.peg.316	949.0	902.0	909.0
645463.3.peg.317	477.0	430.0	544.0
645463.3.peg.324	208.0	188.0	216.0
645463.3.peg.326	395.0	448.0	405.0
645463.3.peg.327	526.0	500.0	542.0
645463.3.peg.331	3088.0	2781.0	3118.0
645463.3.peg.332	3969.0	3966.0	3966.0
645463.3.peg.333	2922.0	2794.0	2872.0
645463.3.peg.334	4004.0	3772.0	3994.0
645463.3.peg.335	2290.0	1973.0	2375.0
645463.3.peg.336	219.0	271.0	229.0
645463.3.peg.337	1514.0	1712.0	1754.0
645463.3.peg.338	21747.0	22105.0	25006.0
645463.3.peg.339	422.0	458.0	513.0
645463.3.peg.340	3449.0	3459.0	3570.0
645463.3.peg.341	2960.0	2919.0	3120.0
645463.3.peg.342	4586.0	4826.0	4994.0
645463.3.peg.343	3270.0	3251.0	3347.0
645463.3.peg.344	2664.0	2938.0	2835.0
645463.3.peg.345	435.0	396.0	378.0
645463.3.peg.346	1992.0	2154.0	1842.0
645463.3.peg.347	2905.0	3080.0	2681.0
645463.3.peg.354	11109.0	11342.0	10575.0
645463.3.peg.355	6804.0	7089.0	6648.0
645463.3.peg.362	164.0	193.0	196.0
645463.3.peg.363	347.0	421.0	359.0
645463.3.peg.364	678.0	743.0	646.0
645463.3.peg.365	828.0	812.0	831.0
645463.3.peg.366	1004.0	940.0	1093.0
645463.3.peg.367	16431.0	18039.0	15340.0
645463.3.peg.368	753.0	866.0	667.0
645463.3.peg.369	549.0	588.0	524.0
645463.3.peg.370	1170.0	1047.0	1211.0
645463.3.peg.371	2239.0	2133.0	2082.0
645463.3.peg.372	9726.0	9521.0	9994.0
645463.3.peg.373	1114.0	1193.0	864.0
645463.3.peg.374	1600.0	1715.0	1231.0
645463.3.peg.375	4622.0	4332.0	3934.0
645463.3.peg.376	4563.0	4379.0	4487.0
645463.3.peg.377	3661.0	3388.0	3709.0
645463.3.peg.378	1325.0	1359.0	1480.0
645463.3.peg.379	2185.0	2285.0	2586.0
645463.3.peg.380	1396.0	1394.0	1698.0
645463.3.peg.386	1067.0	928.0	954.0
645463.3.peg.387	2645.0	2459.0	2542.0
645463.3.peg.388	1071.0	1150.0	1203.0
645463.3.peg.397	6389.0	6322.0	6058.0
645463.3.peg.399	649.0	721.0	673.0
645463.3.peg.402	0.0	0.0	0.0
645463.3.peg.401	5828.0	5968.0	6170.0
645463.3.peg.403	8466.0	9018.0	8616.0
645463.3.peg.406	1807.0	1695.0	1493.0
645463.3.peg.407	221.0	234.0	230.0
645463.3.peg.408	3991.0	4189.0	3915.0
645463.3.peg.409	1036.0	961.0	1083.0
645463.3.peg.410	908.0	817.0	888.0
645463.3.peg.412	61.0	55.0	67.0
645463.3.peg.413	13.0	4.0	7.0
645463.3.peg.414	80.0	89.0	86.0
645463.3.peg.417	20.0	16.0	30.0
645463.3.peg.418	14.0	13.0	17.0
645463.3.peg.419	77.0	71.0	70.0
645463.3.peg.420	56.0	57.0	66.0
645463.3.peg.421	598.0	645.0	680.0
645463.3.peg.422	1047.0	1104.0	975.0
645463.3.peg.423	2885.0	2920.0	2706.0
645463.3.peg.424	337.0	385.0	426.0
645463.3.peg.425	30.0	24.0	33.0
645463.3.peg.426	331.0	329.0	345.0
645463.3.peg.427	467.0	433.0	483.0
645463.3.peg.428	2723.0	2586.0	2750.0
645463.3.peg.429	4163.0	4100.0	4343.0
645463.3.peg.430	2032.0	2240.0	2042.0
645463.3.peg.431	1236.0	1248.0	1199.0
645463.3.peg.433	2170.0	2106.0	2130.0
645463.3.peg.435	203.0	191.0	232.0
645463.3.peg.437	1723.0	1515.0	1717.0
645463.3.peg.438	2689.0	2593.0	2822.0
645463.3.peg.439	22.0	27.0	17.0
645463.3.peg.441	217.0	249.0	199.0
645463.3.peg.444	1011.0	1012.0	1007.0
645463.3.peg.445	678.0	630.0	683.0
645463.3.peg.446	1547.0	1727.0	1726.0
645463.3.peg.447	436.0	380.0	436.0
645463.3.peg.448	130.0	160.0	153.0
645463.3.peg.449	783.0	726.0	817.0
645463.3.peg.455	182.0	192.0	218.0
645463.3.peg.456	24.0	26.0	18.0
645463.3.peg.457	204.0	258.0	196.0
645463.3.peg.458	423.0	393.0	393.0
645463.3.peg.459	205.0	193.0	232.0
645463.3.peg.460	1699.0	1691.0	1718.0
645463.3.peg.462	3186.0	3017.0	3068.0
645463.3.peg.463	14.0	32.0	21.0
645463.3.peg.464	113.0	118.0	117.0
645463.3.peg.465	132.0	140.0	125.0
645463.3.peg.466	381.0	336.0	320.0
645463.3.peg.467	435.0	392.0	412.0
645463.3.peg.468	164.0	132.0	165.0
645463.3.peg.469	364.0	332.0	274.0
645463.3.peg.470	4585.0	5796.0	3944.0
645463.3.peg.471	5339.0	5639.0	5357.0
645463.3.peg.472	8593.0	8508.0	8476.0
645463.3.peg.473	2769.0	2740.0	2982.0
645463.3.peg.474	1296.0	1282.0	1340.0
645463.3.peg.475	48385.0	43054.0	44801.0
645463.3.peg.476	5067.0	5214.0	6085.0
645463.3.peg.477	3436.0	3525.0	3803.0
645463.3.peg.479	5882.0	6087.0	5555.0
645463.3.peg.480	3415.0	3526.0	3259.0
645463.3.peg.481	13166.0	13756.0	14195.0
645463.3.peg.482	17938.0	18191.0	19485.0
645463.3.peg.483	93.0	127.0	138.0
645463.3.peg.484	9398.0	9502.0	10224.0
645463.3.peg.485	1542.0	1538.0	1703.0
645463.3.peg.486	2824.0	3043.0	3199.0
645463.3.peg.487	332.0	305.0	313.0
645463.3.peg.488	476.0	502.0	504.0
645463.3.peg.493	2852.0	2897.0	2374.0
645463.3.peg.494	5208.0	5944.0	3994.0
645463.3.peg.496	532.0	592.0	508.0
645463.3.peg.498	1364.0	1415.0	1259.0
645463.3.peg.499	362.0	378.0	361.0
645463.3.peg.500	5528.0	6179.0	5751.0
645463.3.peg.501	7355.0	7318.0	7584.0
645463.3.peg.502	4292.0	4218.0	4659.0
645463.3.peg.503	1862.0	1767.0	1945.0
645463.3.peg.504	12648.0	12483.0	13650.0
645463.3.peg.505	2669.0	2924.0	2999.0
645463.3.peg.506	73.0	79.0	80.0
645463.3.peg.510	1544.0	1626.0	1386.0
645463.3.peg.513	1799.0	1748.0	2018.0
645463.3.peg.514	4633.0	4706.0	4649.0
645463.3.peg.516	10519.0	10351.0	10241.0
645463.3.peg.518	4524.0	4617.0	4777.0
645463.3.peg.519	1598.0	1695.0	1847.0
645463.3.peg.520	526.0	578.0	507.0
645463.3.peg.521	2376.0	2421.0	2397.0
645463.3.peg.523	2530.0	2393.0	2505.0
645463.3.peg.524	8162.0	8100.0	8456.0
645463.3.peg.525	1859.0	1732.0	1928.0
645463.3.peg.526	3318.0	3378.0	3338.0
645463.3.peg.527	456.0	469.0	400.0
645463.3.peg.528	464.0	438.0	429.0
645463.3.peg.529	2261.0	2180.0	2033.0
645463.3.peg.533	1277.0	1215.0	1241.0
645463.3.peg.535	3632.0	3373.0	3537.0
645463.3.peg.536	2230.0	2189.0	2196.0
645463.3.peg.539	2247.0	2033.0	2258.0
645463.3.peg.540	6034.0	5749.0	6181.0
645463.3.peg.541	3607.0	3539.0	3680.0
645463.3.peg.546	1168.0	1060.0	1194.0
645463.3.peg.548	851.0	998.0	1055.0
645463.3.peg.549	5772.0	6551.0	6904.0
645463.3.peg.550	239.0	200.0	246.0
645463.3.peg.553	780.0	902.0	765.0
645463.3.peg.554	219.0	215.0	212.0
645463.3.peg.558	0.0	0.0	0.0
645463.3.peg.559	5028.0	6128.0	4697.0
645463.3.peg.560	551.0	641.0	528.0
645463.3.peg.562	39.0	40.0	26.0
645463.3.peg.564	117.0	161.0	161.0
645463.3.peg.565	8149.0	8092.0	8057.0
645463.3.peg.566	2959.0	3034.0	2960.0
645463.3.peg.567	14.0	11.0	2.0
645463.3.peg.573	379.0	432.0	385.0
645463.3.peg.574	1001.0	1103.0	1230.0
645463.3.peg.575	862.0	1001.0	1015.0
645463.3.peg.577	4950.0	4922.0	5097.0
645463.3.peg.579	1273.0	1315.0	1412.0
645463.3.peg.580	1907.0	1885.0	1878.0
645463.3.peg.581	485.0	508.0	551.0
645463.3.peg.583	447.0	393.0	420.0
645463.3.peg.584	391.0	408.0	420.0
645463.3.peg.585	43.0	37.0	42.0
645463.3.peg.587	7497.0	7068.0	7776.0
645463.3.peg.588	1934.0	1886.0	1887.0
645463.3.peg.589	325.0	346.0	348.0
645463.3.peg.590	52.0	55.0	54.0
645463.3.peg.591	44.0	51.0	42.0
645463.3.peg.593	30.0	32.0	32.0
645463.3.peg.594	26.0	21.0	12.0
645463.3.peg.595	718.0	782.0	597.0
645463.3.peg.596	309.0	313.0	220.0
645463.3.peg.597	42.0	40.0	23.0
645463.3.peg.598	5351.0	5363.0	5667.0
645463.3.peg.599	25311.0	25680.0	26417.0
645463.3.peg.600	36030.0	33193.0	37364.0
645463.3.peg.601	1444.0	1496.0	1466.0
645463.3.peg.602	299.0	316.0	330.0
645463.3.peg.603	303.0	299.0	284.0
645463.3.peg.605	1083.0	1152.0	1020.0
645463.3.peg.606	303.0	372.0	349.0
645463.3.peg.607	906.0	1021.0	958.0
645463.3.peg.608	568.0	642.0	644.0
645463.3.peg.609	354.0	332.0	358.0
645463.3.peg.610	143.0	118.0	143.0
645463.3.peg.611	1748.0	1696.0	1732.0
645463.3.peg.612	350.0	357.0	355.0
645463.3.peg.613	514.0	503.0	461.0
645463.3.peg.614	158.0	147.0	145.0
645463.3.peg.617	798.0	791.0	734.0
645463.3.peg.618	997.0	975.0	933.0
645463.3.peg.619	1310.0	1229.0	1256.0
645463.3.peg.620	680.0	684.0	689.0
645463.3.peg.621	5436.0	5133.0	5392.0
645463.3.peg.622	5470.0	5422.0	5582.0
645463.3.peg.623	45.0	54.0	38.0
645463.3.peg.624	133.0	136.0	149.0
645463.3.peg.625	654.0	709.0	659.0
645463.3.peg.627	334.0	378.0	366.0
645463.3.peg.628	1094.0	1083.0	1157.0
645463.3.peg.629	584.0	567.0	635.0
645463.3.peg.630	1478.0	1329.0	1401.0
645463.3.peg.631	236.0	261.0	307.0
