reaction	linear_coefficient
rxn00376_c	[0.03058876111988897, 0.035613962435817145, 0.029528102290497654]
rxn08850_c	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
rxn00500_c	[0.0014075064396360086, 0.0017768221607055066, 0.0013299911078404317]
rxn05734_c	[0.005152688964600625, 0.005371266072488632, 0.004975009965351241]
rxn00772_c	[0.17450335409960754, 0.17362061684900684, 0.16852558795572317]
rxn02229_c	[0.10750369519448288, 0.11223355317512612, 0.10163508416888971]
rxn00546_c	[0.10750369519448288, 0.10810055467043111, 0.10163508416888971]
rxn02503_c	[0.005152688964600625, 0.005371266072488632, 0.004975009965351241]
rxn03135_c	[0.10750369519448288, 0.10810055467043111, 0.11021295189035048]
rxn01345_c	[0.005152688964600625, 0.005371266072488632, 0.004975009965351241]
rxn05429_c	[0.0008958641266206907, 0.001089349062935408, 0.0008758010609266244]
rxn05645_c	[0.005152688964600625, 0.005371266072488632, 0.004975009965351241]
rxn08310_c	[0.005152688964600625, 0.005371266072488632, 0.004975009965351241]
rxn00915_c	[0.005152688964600625, 0.005371266072488632, 0.004975009965351241]
rxn03837_c	[0.005152688964600625, 0.005371266072488632, 0.004975009965351241]
rxn02853_c	[0.005152688964600625, 0.005371266072488632, 0.004975009965351241]
rxn01967_c	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
rxn06752_c	[0.03215113247419245, 0.03536916489358447, 0.031143639039646766]
rxn10224_c	[0.005152688964600625, 0.005371266072488632, 0.004975009965351241]
rxn01135_c	[0.005152688964600625, 0.005371266072488632, 0.004975009965351241]
rxn01653_c	[0.11303962581500111, 0.11223355317512612, 0.11004047465734523]
rxn00474_c	[0.005152688964600625, 0.005371266072488632, 0.004913684726949376]
rxn03147_c	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
rxn03843_c	[0.005152688964600625, 0.005371266072488632, 0.004975009965351241]
rxn11809_c	[1.9603153755376165e-06, 2.039979518605633e-06, 1.916413700058259e-06]
rxn01116_c	[0.005152688964600625, 0.005371266072488632, 0.004975009965351241]
rxn00606_c	[0.00013722207628763316, 0.00016115838196984503, 0.00013031613160396162]
rxn02182_c	[0.005152688964600625, 0.005371266072488632, 0.004975009965351241]
rxn02811_c	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
rxn03062_c	[0.14293443529194977, 0.14663168781785432, 0.11992533652224573]
rxn10258_c	[0.04694563261337484, 0.047239805712350647, 0.04638679360991016]
rxn08847_c	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
rxn01544_c	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
rxn00863_c	[0.005152688964600625, 0.005371266072488632, 0.004975009965351241]
rxn09113_c	[0.005152688964600625, 0.005371266072488632, 0.004975009965351241]
rxn00711_c	[0.005152688964600625, 0.005371266072488632, 0.004904102658449085]
rxn10316_c	[0.003020845993703467, 0.003535284505743562, 0.003087342470793855]
rxn01270_c	[0.030410372420715044, 0.03536916489358447, 0.025310075736669425]
rxn00908_c	[0.005152688964600625, 0.005371266072488632, 0.004975009965351241]
rxn08299_c	[0.04694563261337484, 0.047239805712350647, 0.04638679360991016]
rxn01138_c	[0.005152688964600625, 0.005371266072488632, 0.004975009965351241]
rxn14090_c	[0.005152688964600625, 0.005371266072488632, 0.004975009965351241]
rxn02402_c	[0.005152688964600625, 0.005371266072488632, 0.004975009965351241]
rxn10324_c	[0.003020845993703467, 0.003535284505743562, 0.003087342470793855]
rxn05452_c	[0.0027777668871368025, 0.003080369073094506, 0.0025909913224787663]
rxn01607_c	[0.09497335931404645, 0.09250287127117243, 0.09625762732652623]
rxn05465_c	[0.0027777668871368025, 0.003080369073094506, 0.0025909913224787663]
rxn08820_c	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
rxn05494_c	[0.004073535350367167, 0.005371266072488632, 0.004476742403336093]
rxn05347_c	[0.0008958641266206907, 0.001089349062935408, 0.0008758010609266244]
rxn04413_c	[0.005152688964600625, 0.005371266072488632, 0.004975009965351241]
rxn00404_c	[0.004892947177341891, 0.005322306564042097, 0.004608974948640113]
rxn00145_c	[0.005152688964600625, 0.005371266072488632, 0.004975009965351241]
rxn05388_c	[0.0008958641266206907, 0.001089349062935408, 0.0008758010609266244]
rxn14287_c	[0.005152688964600625, 0.005371266072488632, 0.004975009965351241]
rxn01404_c	[0.08074735063376996, 0.06600965726304107, 0.06872451169778923]
rxn01870_c	[0.00034893613684569574, 0.0003569964157559858, 0.000377533498911477]
rxn01303_c	[0.2679261039516037, 0.6756310166645927, 0.6731824732468648]
rxn04736_c	[1.9603153755376165e-06, 2.039979518605633e-06, 1.916413700058259e-06]
rxn03489_c	[0.17450335409960754, 0.17362061684900684, 0.16852558795572317]
rxn00297_c	[0.10750369519448288, 0.10810055467043111, 0.11021295189035048]
rxn02131_c	[0.005152688964600625, 0.005371266072488632, 0.004975009965351241]
rxn06023_c	[0.005030169253629524, 0.005177468018221097, 0.004752705976144482]
rxn03481_c	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
rxn00611_c	[0.005152688964600625, 0.005371266072488632, 0.004975009965351241]
rxn05919_c	[0.028255985822999204, 0.03536916489358447, 0.004975009965351241]
rxn00832_c	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
rxn05871_c	[1.9603153755376165e-06, 2.039979518605633e-06, 1.916413700058259e-06]
rxn01106_c	[0.00029600762170618007, 0.00034883649768156327, 0.00044077515101339956]
rxn00690_c	[0.002960076217061801, 0.003268047188806224, 0.0027136417992824945]
rxn00931_c	[0.005152688964600625, 0.005371266072488632, 0.004975009965351241]
rxn02418_c	[0.005152688964600625, 0.005371266072488632, 0.004975009965351241]
rxn08756_c	[0.005152688964600625, 0.005371266072488632, 0.004975009965351241]
rxn09450_c	[0.0559434801870925, 0.056168796065287505, 0.04965811179590961]
rxn00938_c	[0.03058876111988897, 0.035613962435817145, 0.029528102290497654]
rxn05527_c	[0.005152688964600625, 0.005371266072488632, 0.004975009965351241]
rxn00412_c	[0.00504193114588275, 0.005371266072488632, 0.0046798822555422686]
rxn10275_c	[0.005152688964600625, 0.005371266072488632, 0.004975009965351241]
rxn02339_c	[0.0026915130106131475, 0.003268047188806224, 0.002769217796584184]
rxn00787_c	[0.12855748232775688, 0.13683162621047285, 0.14176478704810966]
rxn02737_c	[0.005152688964600625, 0.005371266072488632, 0.004975009965351241]
rxn04604_c	[0.005152688964600625, 0.005371266072488632, 0.004975009965351241]
rxn08846_c	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
rxn03005_c	[0.04784541737074661, 0.04966126140093553, 0.05755565265384969]
rxn03437_c	[0.09539090648903596, 0.1023008928990353, 0.09625762732652623]
rxn00552_c	[0.005152688964600625, 0.005371266072488632, 0.004975009965351241]
rxn01639_c	[0.005152688964600625, 0.005371266072488632, 0.02785890595774691]
rxn05409_c	[0.0008958641266206907, 0.001089349062935408, 0.0008758010609266244]
rxn00313_c	[0.005152688964600625, 0.005371266072488632, 0.004975009965351241]
rxn00735_c	[0.14293443529194977, 0.14663168781785432, 0.11992533652224573]
rxn00775_c	[0.005152688964600625, 0.005371266072488632, 0.004975009965351241]
rxn02680_c	[0.04931173327164874, 0.05293950848733479, 0.04401810627663815]
rxn05363_c	[0.0008958641266206907, 0.001089349062935408, 0.0008758010609266244]
rxn00547_c	[0.09497335931404645, 0.09250287127117243, 0.09625762732652623]
rxn00505_c	[0.043362176106892074, 0.04703376778097148, 0.041329377855456415]
rxn08647_c	[0.005152688964600625, 0.005371266072488632, 0.004975009965351241]
rxn10168_c	[0.11303962581500111, 0.12216825343073555, 0.11021295189035048]
rxn03366_c	[0.004424431802588401, 0.004463475186709125, 0.004379005304633122]
rxn02421_c	[0.005152688964600625, 0.005371266072488632, 0.004975009965351241]
rxn07879_c	[0.04882361474313988, 0.05006517734561945, 0.04401810627663815]
rxn08025_c	[0.005152688964600625, 0.005371266072488632, 0.004913684726949376]
rxn02895_c	[0.005152688964600625, 0.005371266072488632, 0.03014902032931653]
rxn10283_c	[0.005152688964600625, 0.005371266072488632, 0.004975009965351241]
rxn00189_c	[0.030410372420715044, 0.03536916489358447, 0.027038680894121977]
rxn00543_c	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
rxn09992_c	[0.005152688964600625, 0.005371266072488632, 0.004913684726949376]
rxn00420_c	[0.005152688964600625, 0.005371266072488632, 0.004975009965351241]
rxn06205_c	[0.029565476493858333, 0.03295178916403679, 0.02839933462116334]
rxn04045_c	[0.005152688964600625, 0.005371266072488632, 0.004975009965351241]
rxn09657_c	[0.005152688964600625, 0.005371266072488632, 0.004975009965351241]
rxn10253_c	[0.04694563261337484, 0.047239805712350647, 0.04638679360991016]
rxn10221_c	[0.005152688964600625, 0.005371266072488632, 0.004975009965351241]
rxn02792_c	[0.005152688964600625, 0.005371266072488632, 0.004975009965351241]
rxn05451_c	[0.0027777668871368025, 0.003080369073094506, 0.0025909913224787663]
rxn00469_c	[0.030410372420715044, 0.03536916489358447, 0.027038680894121977]
rxn02804_c	[0.04931173327164874, 0.05293950848733479, 0.04401810627663815]
rxn05005_c	[0.005152688964600625, 0.005371266072488632, 0.004975009965351241]
rxn02795_c	[0.00045871379787580224, 0.0005426345519490985, 0.00045610646061386564]
rxn09996_c	[0.005152688964600625, 0.005371266072488632, 0.004975009965351241]
rxn00048_c	[0.1161388844237261, 0.11223355317512612, 0.11021295189035048]
rxn07876_c	[0.004424431802588401, 0.004463475186709125, 0.004379005304633122]
rxn12191_c	[1.9603153755376165e-06, 2.039979518605633e-06, 1.916413700058259e-06]
rxn05231_c	[0.005152688964600625, 0.005371266072488632, 0.004975009965351241]
rxn00283_c	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
rxn08851_c	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
rxn02155_c	[0.005152688964600625, 0.005371266072488632, 0.004975009965351241]
rxn05549_c	[0.17450335409960754, 0.17362061684900684, 0.16852558795572317]
rxn02228_c	[0.005152688964600625, 0.005371266072488632, 0.004975009965351241]
rxn05170_c	[0.1161388844237261, 0.11223355317512612, 0.11021295189035048]
rxn02475_c	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
rxn00575_c	[0.039951227353456624, 0.04300480823172535, 0.04244664704259038]
rxn05460_c	[0.0008958641266206907, 0.001089349062935408, 0.0008758010609266244]
rxn03108_c	[0.14267959429312987, 0.13307602391671988, 0.11729026768466562]
rxn07449_c	[0.043362176106892074, 0.04966126140093553, 0.040118204397019595]
rxn01018_c	[0.005152688964600625, 0.005371266072488632, 0.004975009965351241]
rxn00714_c	[0.005152688964600625, 0.005371266072488632, 0.004975009965351241]
rxn05236_c	[0.00222887858198627, 0.0024540953608825767, 0.0021406341029650755]
rxn01201_c	[0.005152688964600625, 0.005371266072488632, 0.004975009965351241]
rxn00124_c	[0.005152688964600625, 0.005371266072488632, 0.004975009965351241]
rxn08793_c	[0.005152688964600625, 0.005371266072488632, 0.004975009965351241]
rxn00947_c	[0.0559434801870925, 0.056168796065287505, 0.04965811179590961]
rxn00440_c	[0.005152688964600625, 0.005371266072488632, 0.004975009965351241]
rxn02789_c	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
rxn03666_c	[0.005152688964600625, 0.005371266072488632, 0.004975009965351241]
rxn00988_c	[0.0559434801870925, 0.056168796065287505, 0.04965811179590961]
rxn01600_c	[0.10750369519448288, 0.10810055467043111, 0.10163508416888971]
rxn05455_c	[0.0027777668871368025, 0.003080369073094506, 0.0025909913224787663]
rxn01506_c	[0.08764177980953576, 0.10810055467043111, 0.06872451169778923]
rxn00410_c	[0.00504193114588275, 0.005371266072488632, 0.0046798822555422686]
rxn01333_c	[0.004892947177341891, 0.005322306564042097, 0.004608974948640113]
rxn10257_c	[0.04694563261337484, 0.047239805712350647, 0.04638679360991016]
rxn06394_c	[0.03215113247419245, 0.03536916489358447, 0.031143639039646766]
rxn12510_c	[0.003428591591815291, 0.0033639262261806894, 0.0029493606843896607]
rxn00151_c	[0.005030169253629524, 0.005177468018221097, 0.004752705976144482]
rxn03933_c	[0.004073535350367167, 0.005061189185660576, 0.003815579676815994]
rxn04780_c	[0.005152688964600625, 0.005371266072488632, 0.004975009965351241]
rxn00414_c	[0.0027738462563857273, 0.0026152537428524216, 0.002769217796584184]
rxn09110_c	[0.005152688964600625, 0.005371266072488632, 0.004975009965351241]
rxn05594_c	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
rxn05349_c	[0.0008958641266206907, 0.001089349062935408, 0.0008758010609266244]
rxn00303_c	[0.005152688964600625, 0.005371266072488632, 0.004975009965351241]
rxn01977_c	[0.0014898396854085886, 0.0018257816691520418, 0.001627035231349462]
rxn01073_c	[0.11303962581500111, 0.11223355317512612, 0.11021295189035048]
rxn02405_c	[0.005152688964600625, 0.005371266072488632, 0.004975009965351241]
rxn00011_c	[0.10750369519448288, 0.10810055467043111, 0.10163508416888971]
rxn01986_c	[0.005152688964600625, 0.005371266072488632, 0.004975009965351241]
rxn02200_c	[0.005152688964600625, 0.005371266072488632, 0.004975009965351241]
rxn01069_c	[0.005152688964600625, 0.005371266072488632, 0.004975009965351241]
rxn10323_c	[0.003020845993703467, 0.003535284505743562, 0.003087342470793855]
rxn08783_c	[0.0014075064396360086, 0.0017768221607055066, 0.0013299911078404317]
rxn08975_c	[0.005152688964600625, 0.005371266072488632, 0.004975009965351241]
rxn01646_c	[0.005152688964600625, 0.005371266072488632, 0.004975009965351241]
rxn00105_c	[0.005152688964600625, 0.005371266072488632, 0.004975009965351241]
rxn03243_c	[0.04931173327164874, 0.05293950848733479, 0.04401810627663815]
rxn03446_c	[0.005152688964600625, 0.005371266072488632, 0.004975009965351241]
rxn01302_c	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
rxn00607_c	[0.005152688964600625, 0.005371266072488632, 0.004975009965351241]
rxn00490_c	[0.0023719816044005157, 0.0023786161186941683, 0.0020333149357618127]
rxn03486_c	[0.005152688964600625, 0.005371266072488632, 0.004975009965351241]
rxn00223_c	[0.0014898396854085886, 0.0018257816691520418, 0.001627035231349462]
rxn00784_c	[0.005152688964600625, 0.005371266072488632, 0.004975009965351241]
rxn01537_c	[0.005152688964600625, 0.005371266072488632, 0.004975009965351241]
rxn00328_c	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
rxn02285_c	[0.005152688964600625, 0.005371266072488632, 0.004975009965351241]
rxn05663_c	[0.07167893170653294, 0.08481418846554781, 0.04965811179590961]
rxn00559_c	[0.005152688964600625, 0.005371266072488632, 0.004975009965351241]
rxn08848_c	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
rxn08840_c	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
rxn07609_c	[0.005152688964600625, 0.005371266072488632, 0.004975009965351241]
rxn03907_c	[0.005152688964600625, 0.005371266072488632, 0.004975009965351241]
rxn01987_c	[0.17450335409960754, 0.17362061684900684, 0.16852558795572317]
rxn03538_c	[0.005152688964600625, 0.005371266072488632, 0.004975009965351241]
rxn09310_c	[0.17450335409960754, 0.17362061684900684, 0.16852558795572317]
rxn02834_c	[0.10750369519448288, 0.10810055467043111, 0.10163508416888971]
rxn01213_c	[0.005152688964600625, 0.005371266072488632, 0.004975009965351241]
rxn09953_c	[0.04931173327164874, 0.05006517734561945, 0.04638679360991016]
rxn00459_c	[0.00014898396854085886, 0.00018155817715590134, 0.00016672799190506853]
rxn10274_c	[0.005152688964600625, 0.005371266072488632, 0.004975009965351241]
rxn04032_c	[0.17450335409960754, 0.16347987866201824, 0.16852558795572317]
rxn00770_c	[0.00222887858198627, 0.002345976446396478, 0.0020333149357618127]
rxn05902_c	[0.11303962581500111, 0.12216825343073555, 0.11021295189035048]
rxn05209_c	[0.0036265834447445906, 0.003971840122725168, 0.0033038972189004387]
rxn06377_c	[0.05979157926927284, 0.07013653582918028, 0.053211142795817616]
rxn05059_c	[0.005152688964600625, 0.005371266072488632, 0.004975009965351241]
rxn04238_c	[0.005152688964600625, 0.005371266072488632, 0.004975009965351241]
rxn01366_c	[0.029565476493858333, 0.03295178916403679, 0.02839933462116334]
rxn01208_c	[0.14293443529194977, 0.14663168781785432, 0.11992533652224573]
rxn01647_c	[0.005152688964600625, 0.005371266072488632, 0.004975009965351241]
rxn10474_c	[0.04931173327164874, 0.061452343018476095, 0.053211142795817616]
rxn00260_c	[0.0026915130106131475, 0.003268047188806224, 0.002769217796584184]
rxn07454_c	[0.005152688964600625, 0.005371266072488632, 0.004975009965351241]
rxn00461_c	[0.0040970591348736185, 0.005230507485704843, 0.004442246956735044]
rxn10473_c	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
rxn00181_c	[0.0016760696460846622, 0.0018115018125218023, 0.0018090945328549965]
rxn03856_c	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
rxn00858_c	[0.044734396869768406, 0.04966126140093553, 0.04638679360991016]
rxn03136_c	[0.005152688964600625, 0.005371266072488632, 0.004975009965351241]
rxn05287_c	[0.03594434272585774, 0.03790077947617406, 0.030285085702020667]
rxn02937_c	[0.005152688964600625, 0.005371266072488632, 0.004975009965351241]
rxn03467_c	[0.03215113247419245, 0.03536916489358447, 0.031143639039646766]
rxn01652_c	[0.04784541737074661, 0.04966126140093553, 0.05755565265384969]
rxn03137_c	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
rxn08818_c	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
rxn00992_c	[0.17450335409960754, 0.17362061684900684, 0.16852558795572317]
rxn08312_c	[0.005152688964600625, 0.005371266072488632, 0.004975009965351241]
rxn00952_c	[0.005152688964600625, 0.005371266072488632, 0.004975009965351241]
rxn01396_c	[0.005152688964600625, 0.005371266072488632, 0.004975009965351241]
rxn00161_c	[0.005152688964600625, 0.005371266072488632, 0.004975009965351241]
rxn01961_c	[0.005152688964600625, 0.005371266072488632, 0.031143639039646766]
rxn01517_c	[0.005152688964600625, 0.005371266072488632, 0.004975009965351241]
rxn06750_c	[0.005152688964600625, 0.005371266072488632, 0.004975009965351241]
rxn09978_c	[0.03215113247419245, 0.03536916489358447, 0.031143639039646766]
rxn01807_c	[0.005152688964600625, 0.005371266072488632, 0.004975009965351241]
rxn05006_c	[0.005152688964600625, 0.005371266072488632, 0.004975009965351241]
rxn01800_c	[0.005152688964600625, 0.005371266072488632, 0.004975009965351241]
rxn02107_c	[0.004424431802588401, 0.004463475186709125, 0.004379005304633122]
rxn08309_c	[0.005152688964600625, 0.005371266072488632, 0.004975009965351241]
rxn05379_c	[0.0008958641266206907, 0.001089349062935408, 0.0008758010609266244]
rxn08655_c	[0.0928032901933263, 0.1023008928990353, 0.09424156011406494]
rxn03841_c	[0.05979157926927284, 0.05196235829792269, 0.09029758071934504]
rxn04954_c	[0.04719459266606812, 0.04300480823172535, 0.03944362677459909]
rxn04113_c	[0.005152688964600625, 0.005371266072488632, 0.004975009965351241]
rxn00676_c	[0.04931173327164874, 0.05293950848733479, 0.04401810627663815]
rxn05551_c	[0.18894303715581762, 0.27211490796632404, 0.6731824732468648]
rxn05599_c	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
rxn01257_c	[0.005152688964600625, 0.005371266072488632, 0.004975009965351241]
rxn00980_c	[0.08442490227827854, 0.08755592093855377, 0.06872451169778923]
rxn01648_c	[0.029565476493858333, 0.03295178916403679, 0.02839933462116334]
rxn01216_c	[0.005152688964600625, 0.005371266072488632, 0.004975009965351241]
rxn02213_c	[0.08763785917878468, 0.10810055467043111, 0.09029758071934504]
rxn03365_c	[0.004424431802588401, 0.004463475186709125, 0.004379005304633122]
rxn03892_c	[0.03594434272585774, 0.03790077947617406, 0.030285085702020667]
rxn05454_c	[0.0027777668871368025, 0.003080369073094506, 0.0025909913224787663]
rxn01127_c	[0.0020936168210741743, 0.0022276576343173513, 0.0018857510808573269]
rxn01461_c	[0.004892947177341891, 0.005322306564042097, 0.004608974948640113]
rxn04908_c	[1.9603153755376165e-06, 2.039979518605633e-06, 1.916413700058259e-06]
rxn00615_c	[0.030410372420715044, 0.03536916489358447, 0.03014902032931653]
rxn02521_c	[0.005152688964600625, 0.005371266072488632, 0.004975009965351241]
rxn07493_c	[0.030410372420715044, 0.03536916489358447, 0.03226090822678073]
rxn00569_c	[0.005152688964600625, 0.005371266072488632, 0.004975009965351241]
rxn01626_c	[0.17450335409960754, 0.16347987866201824, 0.16852558795572317]
rxn06735_c	[0.005152688964600625, 0.005371266072488632, 0.004975009965351241]
rxn03483_c	[0.005152688964600625, 0.005371266072488632, 0.004975009965351241]
rxn10191_c	[0.002183791328348905, 0.002345976446396478, 0.0020333149357618127]
rxn01265_c	[0.0038265356130494275, 0.0044002358216323504, 0.0033038972189004387]
rxn00874_c	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
rxn00834_c	[0.0016505855462026731, 0.0018115018125218023, 0.0017151902615521418]
rxn00704_c	[0.08352903815165784, 0.0707648495209108, 0.09737298009996014]
rxn01459_c	[0.005152688964600625, 0.005371266072488632, 0.004975009965351241]
rxn03641_c	[0.005152688964600625, 0.005371266072488632, 0.004975009965351241]
rxn02171_c	[0.004422471487212863, 0.004441035412004464, 0.004442246956735044]
rxn01671_c	[0.005152688964600625, 0.005371266072488632, 0.004975009965351241]
rxn02362_c	[0.005152688964600625, 0.0055242645363840544, 0.004975009965351241]
rxn05313_c	[0.0036265834447445906, 0.00413911844325083, 0.003468708797105449]
rxn01905_c	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
rxn07673_c	[0.0023719816044005157, 0.0026152537428524216, 0.002428096157973814]
rxn01332_c	[0.005152688964600625, 0.005371266072488632, 0.004975009965351241]
rxn10273_c	[0.005152688964600625, 0.005371266072488632, 0.004975009965351241]
rxn01530_c	[1.9603153755376165e-06, 2.039979518605633e-06, 1.916413700058259e-06]
rxn00785_c	[0.001646664915451598, 0.0018890210342288162, 0.0017151902615521418]
rxn00693_c	[0.005152688964600625, 0.005371266072488632, 0.004975009965351241]
rxn03909_c	[0.005152688964600625, 0.005371266072488632, 0.004975009965351241]
rxn01101_c	[0.005152688964600625, 0.005371266072488632, 0.004975009965351241]
rxn06094_c	[0.20070100877829225, 0.27211490796632404, 0.26673795725630883]
rxn00355_c	[0.005279129306322801, 0.030338575400702977, 0.004975009965351241]
rxn02900_c	[0.005152688964600625, 0.005371266072488632, 0.004975009965351241]
rxn03084_c	[0.0034795597915792693, 0.0037964018841250835, 0.0043598411676325395]
rxn06600_c	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
rxn06728_c	[0.005152688964600625, 0.005371266072488632, 0.004975009965351241]
rxn02005_c	[0.001646664915451598, 0.00172378269322176, 0.0015292981326464907]
rxn08808_c	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
rxn00558_c	[0.0014898396854085886, 0.0018257816691520418, 0.001627035231349462]
rxn00346_c	[0.06506090699871796, 0.07419405509168688, 0.09357081531904456]
rxn04726_c	[1.9603153755376165e-06, 2.039979518605633e-06, 1.916413700058259e-06]
rxn00550_c	[0.005152688964600625, 0.005371266072488632, 0.031143639039646766]
rxn07841_c	[0.005152688964600625, 0.005371266072488632, 0.004975009965351241]
rxn01859_c	[0.005152688964600625, 0.005371266072488632, 0.004975009965351241]
rxn00194_c	[0.06506090699871796, 0.07419405509168688, 0.09357081531904456]
rxn05160_c	[0.17450335409960754, 0.17362061684900684, 0.16852558795572317]
rxn10288_c	[0.005152688964600625, 0.005371266072488632, 0.004975009965351241]
rxn01851_c	[0.004424431802588401, 0.004463475186709125, 0.004379005304633122]
rxn11834_c	[1.9603153755376165e-06, 2.039979518605633e-06, 1.916413700058259e-06]
rxn05201_c	[0.0036265834447445906, 0.004408395739706773, 0.003591359273909177]
rxn09449_c	[0.0559434801870925, 0.056168796065287505, 0.04965811179590961]
rxn02604_c	[0.005152688964600625, 0.005371266072488632, 0.004975009965351241]
rxn03002_c	[0.08442490227827854, 0.08755592093855377, 0.06872451169778923]
rxn00314_c	[0.005152688964600625, 0.005371266072488632, 0.004975009965351241]
rxn10280_c	[0.005152688964600625, 0.005371266072488632, 0.004975009965351241]
rxn14138_c	[0.030410372420715044, 0.030338575400702977, 0.029528102290497654]
rxn05616_c	[0.04931173327164874, 0.061452343018476095, 0.053211142795817616]
rxn01507_c	[0.005152688964600625, 0.005371266072488632, 0.031143639039646766]
rxn01790_c	[0.04931173327164874, 0.05178080012076679, 0.04965811179590961]
rxn00077_c	[0.005152688964600625, 0.005371266072488632, 0.004975009965351241]
rxn01388_c	[0.005152688964600625, 0.005371266072488632, 0.004975009965351241]
rxn03638_c	[0.0023719816044005157, 0.0026152537428524216, 0.002428096157973814]
rxn02897_c	[0.005152688964600625, 0.005371266072488632, 0.004975009965351241]
rxn05126_c	[0.004424431802588401, 0.004463475186709125, 0.004379005304633122]
rxn01406_c	[0.07443513512453884, 0.08481418846554781, 0.07750360285775611]
rxn01446_c	[0.005152688964600625, 0.005371266072488632, 0.004975009965351241]
rxn01068_c	[0.005152688964600625, 0.005371266072488632, 0.004975009965351241]
rxn10223_c	[0.005152688964600625, 0.005371266072488632, 0.004975009965351241]
rxn04658_c	[0.004424431802588401, 0.004463475186709125, 0.004379005304633122]
rxn10260_c	[0.005152688964600625, 0.005371266072488632, 0.004975009965351241]
rxn03915_c	[0.004424431802588401, 0.004463475186709125, 0.004379005304633122]
rxn00541_c	[0.005152688964600625, 0.005371266072488632, 0.004975009965351241]
rxn03075_c	[0.12181595775128302, 0.12619313302094448, 0.11021295189035048]
rxn01368_c	[0.005152688964600625, 0.005371266072488632, 0.004975009965351241]
rxn00134_c	[0.0313670063239774, 0.03646055393603848, 0.040118204397019595]
rxn05233_c	[0.005152688964600625, 0.005371266072488632, 0.004975009965351241]
rxn09109_c	[0.005152688964600625, 0.005371266072488632, 0.004975009965351241]
rxn00141_c	[0.0906194988649774, 0.09311078516771691, 0.08464990954527336]
rxn05375_c	[0.0008958641266206907, 0.001089349062935408, 0.0008758010609266244]
rxn14294_c	[0.030410372420715044, 0.005371266072488632, 0.03439004384754546]
rxn01200_c	[0.001646664915451598, 0.0018890210342288162, 0.0017151902615521418]
rxn00186_c	[0.044734396869768406, 0.04966126140093553, 0.04638679360991016]
rxn01241_c	[0.030410372420715044, 0.005371266072488632, 0.004975009965351241]
rxn00859_c	[0.005152688964600625, 0.005371266072488632, 0.004975009965351241]
rxn07346_c	[0.005152688964600625, 0.005371266072488632, 0.004975009965351241]
rxn04744_c	[0.004424431802588401, 0.004463475186709125, 0.004379005304633122]
rxn02185_c	[0.10750369519448288, 0.10810055467043111, 0.10163508416888971]
rxn00763_c	[1.9603153755376165e-06, 2.039979518605633e-06, 1.916413700058259e-06]
rxn02473_c	[0.11303962581500111, 0.10810055467043111, 0.11004047465734523]
rxn06060_c	[0.0036461865984999666, 0.00413911844325083, 0.003505120657406556]
rxn08656_c	[0.0928032901933263, 0.1023008928990353, 0.09424156011406494]
rxn01434_c	[0.00504193114588275, 0.005371266072488632, 0.0046798822555422686]
rxn00912_c	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
rxn05644_c	[0.17450335409960754, 0.17362061684900684, 0.16852558795572317]
rxn12147_c	[0.005152688964600625, 0.005371266072488632, 0.004975009965351241]
rxn08819_c	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
rxn03849_c	[0.030410372420715044, 0.03536916489358447, 0.033104130254806366]
rxn00122_c	[0.005152688964600625, 0.005371266072488632, 0.004975009965351241]
rxn02235_c	[0.005152688964600625, 0.005371266072488632, 0.004975009965351241]
rxn09979_c	[0.03215113247419245, 0.03536916489358447, 0.031143639039646766]
