	minimum	maximum
EX_cpd00305_e	-0.14849910281782286	-0.11879928225437197
EX_cpd00065_e	-1.9007885160707474	-1.5206308128565524
EX_cpd00149_e	-0.14849910281793655	-0.11879928225437197
EX_cpd00099_e	-0.14849910281793655	-0.11879928225437197
EX_cpd00794_e	-927.3542389014066	584.7298359875168
EX_cpd00226_e	-592.9639591757863	1000.0
EX_cpd00104_e	-0.14849910281805023	-0.11879928225448566
EX_cpd00011_e	-1000.0	1000.0
EX_cpd00063_e	-0.14849910281793655	-0.11879928225437197
EX_cpd01080_e	-247.5015504129119	19.050738481282565
EX_cpd00156_e	-19.483082289725303	-15.586465831780174
EX_cpd00393_e	-0.14849910281805023	-0.11879928225437197
EX_cpd00322_e	-686.7702283669043	-23.664817025081106
EX_cpd00030_e	-0.14849910281793655	-0.11879928225437197
EX_cpd00516_e	-116.24509768595078	-92.9960781487622
rxn05669_c	15.586465831780263	19.483082289724265
rxn05244_c	23.664817025080172	686.7702283668966
EX_cpd00644_e	-0.31184811591958805	-0.2494784927348519
R03018_c	0.2494784927360099	0.3118481159187306
EX_cpd00263_e	-0.14849910281805023	-0.11879928225448566
COG3601_c	0.11879928225442274	0.14849910281802536
rxn05255_c	0.11879928225442275	0.14849910281802509
rxn08168_c	-333.3333333333361	999.9999999999974
rxn01484_c	-1000.0	488.23273023948843
EX_cpd00107_e	-527.0268367128792	-21.62146937030502
rxn05243_c	21.62146937030496	527.0268367128812
EX_cpd00567_e	-8.137750834427948	-6.510200667542335
ENOG4108HXH_c	6.510200667542368	8.137750834427873
rxn10883_c	0.0	506.4733394984546
EX_cpd00054_e	-506.4733394984617	0.0
rxn34357_c	-1000.0	1000.0
EX_cpd00041_e	-1000.0000000000225	1000.0000000000001
rxn14152_c	0.0	500.00000000000034
R01174_1_c	2.7874599018520918e-14	500.00000000000034
ID001_c	0.0	500.0000000000003
EX_cpd05178_e	0.0	500.0000000000003
rxn01575_c	6.821210263296962e-13	663.1054113418153
R01174_3_c	0.0	663.1054113418162
ID003_c	6.821210263296962e-13	663.1054113418161
EX_cpd19585_e	6.821210263296962e-13	663.1054113418161
rxn11676_c	12.986680769102463	997.0300179436395
rxn07124_c	-326.1375854323834	667.3634896859187
ID008_c	-667.363489685921	326.13758543238987
EX_cpd03170_e	-326.13758543239237	667.3634896859298
rxn13713_c	-1000.0000000000006	-4.547473508864641e-13
rxn00871_c	-6.821210263296962e-13	1000.000000000001
EX_cpd00029_e	-186.9819026499372	1000.0
rxn08061_c	-999.9999999999989	186.98190264999437
rxn00669_c	0.0	999.9999999999999
rxn09172_c	0.0	999.9999999999998
EX_cpd00141_e	0.0	999.9999999999998
rxn03141_c	35.63978467632691	44.54973084540832
peptidoglycan_rxn	35.639784676326826	44.54973084540834
cellwall_rxn	23.759856450884552	29.699820563605563
lipid_rxn	5.939964112721138	7.424955140901391
cofactor_rxn	23.75985645088455	29.699820563605556
biomass	118.79928225442275	148.4991028180278
SK_cpd11416_c	118.79928225442268	148.49910281802772
rxn08686_c	-1000.0000000000024	1000.0
rxn05467_c	-1000.0	1000.0
rxn08186_c	0.11879928225448566	0.14849910281805023
rxn08952_c	0.11879928225448566	0.14849910281805023
rxn10161_c	-19.050738481283133	247.50155041291066
rxn08304_c	92.99607814876433	116.24509768595077
EX_cpd00133_e	-0.7424955140897964	-0.5939964112646976
rxn11334_c	0.5939964112720488	0.7424955140935414
EX_cpd00443_e	-0.14849910281805023	-0.11879928225437197
rxn10421_c	0.11879928225442252	0.14849910281802675
rxn02269_c	2.2737367544323206e-13	663.1054113418243
rxn00530_c	-677.2475899694809	316.25348514882614
rxn13139_c	-5.536198022140866	-4.42895841771274
rxn00620_c	-1.4849910281801613	-1.1879928225442882
rxn01359_c	-333.33333333333417	1000.0
rxn00970_c	-316.25348514881955	677.2475899694834
rxn05227_c	-999.9999999999994	333.33333333334724
rxn05293_c	405.10555248757345	506.38194060946586
rxn09341_c	-117.96949005775093	-94.37559204619981
rxn13914_c	35.639784676327146	44.54973084540798
rxn02011_c	35.63978467632693	44.549730845407986
rxn00579_c	-90.8072013732251	-72.64576109857944
rxn10663_c	-7.922109773104469e-13	222.22222222222214
rxn07466_c	-89.09946169081763	-71.279569352654
rxn09429_c	-247.44215077178444	19.110138122407534
rxn09126_c	-0.11137432711336714	-0.08909946169103478
rxn01520_c	2.6967437071752998	3.370929633969193
rxn13140_c	-2.286886183397769	-1.829508946718306
rxn09065_c	0.05939964112724283	0.07424955140902512
rxn10840_c	-9.503942580353737	-7.603154064283103
rxn05291_c	-247.26395184840317	19.288337045792673
rxn03852_c	1.1879928225441745	1.484991028180275
rxn10036_c	0.0	222.22222222222302
rxn09063_c	0.05939964112724283	0.07424955140902512
rxn09124_c	-0.1113743271137082	-0.08909946169103478
rxn05744_c	0.17819892338206955	0.2227486542274164
rxn02286_c	71.27956935265475	89.09946169081708
rxn08040_c	1.1879928225442882	1.4849910281803886
rxn09163_c	-0.0371247757045694	-0.02969982056367826
rxn13251_c	-999.9999999999985	333.33333333333235
rxn06300_c	12.545204206066956	15.681505257583808
rxn06432_c	7.60315406428299	9.503942580353623
rxn06434_c	15.301347554369613	19.12668444296162
rxn06936_c	13.590637889905906	16.988297362382013
rxn06435_c	2.9462221999095846	3.6827777498868954
rxn06437_c	5.702365548212356	7.127956935265274
rxn06436_c	17.439734634949218	21.799668293686068
rxn06438_c	14.921189851155418	18.65148731394379
rxn06439_c	3.2313404773204866	4.039175596650352
rxn06440_c	23.66481702508088	29.581021281350445
rxn06441_c	21.621469370304908	27.02683671288048
rxn06442_c	21.716508796108315	27.145635995134853
rxn06443_c	6.415161241738815	8.018951552173235
rxn06444_c	10.406817125487464	13.008521406859018
rxn06445_c	6.510200667542449	8.137750834427948
rxn06446_c	15.729024970485511	19.661281213106463
rxn06447_c	11.78488879963868	14.731110999547923
rxn06448_c	1.5206308128567798	1.900788516070861
rxn06280_c	9.884100283567932	12.355125354459574
rxn06449_c	15.586465831780174	19.483082289724734
protein_rxn	47.519712901769104	59.39964112721004
rxn12644_c	11.784888799638626	14.731110999547978
rxn05545_c	11.784888799638624	14.731110999547976
EX_cpd11582_e	-14.731110999548036	-11.784888799638566
rxn12645_c	15.301347554369638	19.126684442961725
rxn05546_c	15.301347554369638	19.12668444296175
EX_cpd11581_e	-19.12668444296162	-15.301347554369613
rxn12844_c	3.0769014103905574	3.846126762987312
rxn12848_c	3.076901410389554	3.8461267629861973
EX_cpd15603_e	-3.8461267629879785	-3.0769014103910877
rxn12846_c	10.406817125487462	13.008521406859229
rxn12850_c	10.406817125487462	13.008521406859224
EX_cpd15605_e	-13.008521406859018	-10.40681712548735
EX_cpd29694_e	-788.3584211025011	2.2737367544323206e-13
rxn30262_c	-1.4121165538957988e-13	788.3584211024989
EX_cpd29697_e	-4.039175596650352	-3.231340477320259
rxn30264_c	3.2313404773203014	4.039175596650359
rxn30239_c	3.2313404773203014	4.039175596650352
EX_cpd29693_e	-8.018951552173576	-6.415161241738815
rxn30274_c	6.415161241738823	8.018951552173505
rxn30244_c	6.415161241738823	8.018951552173514
EX_cpd29691_e	-512.3312084834492	0.0
rxn30278_c	0.0	512.3312084834483
rxn30246_c	0.0	512.3312084834469
rxn05178_c	-1000.0	355.805956277836
rxn00348_c	-355.8059562778331	1000.0
EX_cpd00320_e	-355.8059562778369	999.999999999999
rxn34423_c	0.11879928225442284	0.14849910281802764
rxn12188_c	-1000.0	-117.38993091655027
rxn09658_c	72.64576109857921	828.6877985430899
rxn00367_c	-506.61953917398125	-405.29563133919225
rxn09655_c	-584.7298359875947	927.3542389013804
rxn30238_c	0.0	788.3584211025046
rxn12212_c	-5.684341886080801e-13	333.33333333333326
rxn10042_c	0.0	1000.0
rxn05562_c	-85.00626509054337	-68.00501207245168
EX_cpd00089_e	68.00501207243906	85.00626509064102
rxn12549_c	-316.25348514882216	677.2475899695028
EX_cpd00136_e	-677.2475899694455	316.25348514883274
rxn12585_c	0.0	1000.0
EX_cpd03561_e	-1000.0	1.1368683772161603e-13
rxn05559_c	-999.9999999999999	0.0
EX_cpd00047_e	-2.2737367544323206e-13	999.9999999999999
rxn05470_c	0.0	971.0486149145981
EX_cpd00139_e	-971.0486149146002	0.0
rxn09687_c	-996.5754403425946	977.6167729999777
EX_cpd03279_e	-977.6167730000031	996.5754403426558
rxn05316_c	8.04600452474051	10.05750565590995
EX_cpd00246_e	-10.057505655911882	-8.046004524734144
rxn05204_c	4.428958417712693	5.536198022140866
EX_cpd00311_e	-5.536198022140866	-4.428958417712693
rxn09688_c	1.8295089467180787	988.1179597201117
EX_cpd00277_e	-988.1179597201121	-1.8295089467180787
rxn05205_c	3.7421773910141383	4.6777217387674455
EX_cpd00654_e	-4.6777217387677865	-3.742177391013797
rxn09685_c	21.908029871002213	27.385037338752568
EX_cpd00412_e	-27.385037338752568	-21.908029871002213
teichoicacid_rxn	1.1879928225442284	1.4849910281802814
rxn12529_c	-999.9703001794363	-117.36023109597204
EX_cpd00100_e	117.36023109598489	999.9703001794377
rna_rxn	29.72595640570157	37.15744550712625
dna_rxn	5.9399641127211344	7.4249551409013135
rxn00806_c	2.2737367544323206e-13	500.0000000000001
