reaction	linear_coefficient
rxn02200_c	0.002640489606603169
rxn02201_c	0.002640489606603169
rxn07842_c	0.004173288729341943
rxn07841_c	0.004173288729341943
rxn00836_c	0.007248148600938758
rxn00915_c	0.007248148600938758
rxn00390_c	0.02015700308597382
rxn00376_c	0.02015700308597382
rxn00345_c	0.02015700308597382
rxn00938_c	0.02015700308597382
rxn02229_c	0.056418121668130004
rxn02230_c	0.056418121668130004
rxn00423_c	0.040334381749410037
rxn00707_c	0.02073863320626382
rxn01219_c	0.02073863320626382
rxn00364_c	0.02073863320626382
rxn03933_c	0.001891224053554427
rxn03408_c	0.001891224053554427
peptidoglycan_rxn	0.001891224053554427
rxn00141_c	0.03171551248281968
rxn02177_c	0.03171551248281968
rxn00947_c	0.0288147711822651
rxn09448_c	0.0288147711822651
rxn05736_c	0.0288147711822651
rxn09450_c	0.0288147711822651
rxn00988_c	0.0288147711822651
rxn09449_c	0.0288147711822651
rxn03861_c	0.0003185999385028026
rxn01452_c	0.0003185999385028026
rxn00575_c	0.003330480752488599
rxn00022_c	0.003330480752488599
rxn00973_c	0.015628067913652007
rxn01388_c	0.015628067913652007
rxn00974_c	0.015628067913652007
rxn04031_c	0.11109690995106157
rxn00405_c	0.043125835861757264
rxn01231_c	0.043125835861757264
rxn00322_c	0.043125835861757264
rxn00346_c	0.043125835861757264
rxn00194_c	0.043125835861757264
rxn05459_c	0.002019034494000319
rxn05458_c	0.002019034494000319
rxn05465_c	0.002019034494000319
rxn05453_c	0.002019034494000319
rxn05452_c	0.002019034494000319
rxn05451_c	0.002019034494000319
rxn05457_c	0.002019034494000319
rxn05408_c	0.002019034494000319
rxn05358_c	0.002019034494000319
rxn05455_c	0.002019034494000319
rxn05456_c	0.002019034494000319
rxn05383_c	0.002019034494000319
rxn05454_c	0.002019034494000319
rxn10285_c	0.009824732987318981
rxn10278_c	0.009824732987318981
rxn10283_c	0.009824732987318981
rxn10286_c	0.009824732987318981
rxn10275_c	0.009824732987318981
rxn10274_c	0.009824732987318981
rxn10284_c	0.009824732987318981
rxn10287_c	0.009824732987318981
rxn10277_c	0.009824732987318981
rxn10288_c	0.009824732987318981
rxn10281_c	0.009824732987318981
rxn10272_c	0.009824732987318981
rxn10279_c	0.009824732987318981
rxn10282_c	0.009824732987318981
rxn10273_c	0.009824732987318981
rxn10280_c	0.009824732987318981
rxn10276_c	0.009824732987318981
rxn10271_c	0.009824732987318981
rxn03366_c	0.0019153042814645223
rxn03365_c	0.0019153042814645223
rxn07885_c	0.0019153042814645223
rxn01643_c	0.0019153042814645223
rxn01851_c	0.0019153042814645223
rxn04744_c	0.0019153042814645223
rxn07875_c	0.0019153042814645223
rxn03921_c	0.0019153042814645223
rxn05126_c	0.0019153042814645223
rxn07876_c	0.0019153042814645223
rxn03915_c	0.0019153042814645223
rxn03618_c	0.0019153042814645223
rxn05127_c	0.0019153042814645223
rxn04658_c	0.0019153042814645223
rxn04737_c	0.0019153042814645223
rxn02107_c	0.0019153042814645223
rxn02687_c	0.0019153042814645223
rxn04270_c	0.0019153042814645223
rxn04271_c	0.0019153042814645223
rxn00532_c	0.0019153042814645223
rxn04727_c	0.0019153042814645223
rxn04723_c	0.0019153042814645223
rxn05367_c	0.0007687149678992039
rxn05371_c	0.0007687149678992039
rxn05347_c	0.0007687149678992039
rxn05375_c	0.0007687149678992039
rxn05344_c	0.0007687149678992039
rxn05392_c	0.0007687149678992039
rxn05413_c	0.0007687149678992039
rxn05425_c	0.0007687149678992039
rxn05417_c	0.0007687149678992039
rxn05345_c	0.0007687149678992039
rxn05346_c	0.0007687149678992039
rxn05350_c	0.0007687149678992039
rxn05429_c	0.0007687149678992039
rxn05363_c	0.0007687149678992039
rxn05421_c	0.0007687149678992039
rxn05343_c	0.0007687149678992039
rxn05359_c	0.0007687149678992039
rxn05388_c	0.0007687149678992039
rxn05404_c	0.0007687149678992039
rxn05400_c	0.0007687149678992039
rxn05384_c	0.0007687149678992039
rxn05348_c	0.0007687149678992039
rxn05349_c	0.0007687149678992039
