	minimum	maximum
rxn00575_c	0.0	795.3854677672981
rxn00410_c	7.2912088257566	9.11401103219508
rxn01333_c	120.9868187506388	835.8982930712942
rxn12510_c	0.13524519871245966	0.169056498390166
rxn03933_c	36.88505419411274	46.10631774263834
rxn01986_c	14.346370517693686	999.5081992774086
rxn01646_c	-0.6147509032350627	-0.49180072258934615
rxn00105_c	0.491800722588633	0.6147509032366222
rxn00223_c	68.55632170416743	823.4843969578492
rxn00784_c	14.346370517692321	999.5081992774709
rxn02285_c	-92.21263548527759	-73.77010838822514
rxn05663_c	1.5737623122821456	1.967202890352582
rxn03907_c	419.26011600641414	524.0751450079915
rxn01213_c	38.11455600058321	47.64319500072668
rxn05209_c	-894.5243793498081	1000.0
rxn05059_c	-1.3524519871174334	-1.0819615896939467
rxn10474_c	-0.1536877258088225	-0.12295018064708074
rxn00260_c	-1000.0	213.6404788230759
rxn00461_c	73.77010838822525	92.21263548527656
rxn10473_c	-0.1536877258088225	-0.12295018064708074
rxn08818_c	-0.11526579435667372	-0.09221263548533898
rxn08309_c	0.030737545161741764	0.03842193145226247
rxn04113_c	381.14556000583354	476.43195000726706
rxn03641_c	0.0	1000.0
rxn01671_c	0.4918007225883458	0.6147509032338456
rxn05313_c	-56.68376481626672	-45.347011853015715
rxn03909_c	419.260116006415	524.0751450079944
rxn05201_c	-999.9999999999994	-14.838171240264955
rxn10280_c	0.06147509032348353	0.07684386290452494
rxn05616_c	-0.1536877258088225	-0.12295018064708074
rxn00077_c	3.036869461982033	3.796086827477902
rxn01446_c	-9.145016863397018	976.834693350905
rxn00134_c	7.835334686224963	9.794168357776494
rxn09109_c	0.030737545161741764	0.03842193145214878
rxn00763_c	-1000.0	-91.41425290163204
rxn00122_c	0.012295018064704278	0.015368772580879703
rxn05223_c	0.12295018064704277	0.1536877258087965
rxn00085_c	-202.43240612773985	1000.0
rxn09345_c	38.11455600058309	47.64319500072702
rxn01466_c	38.11455600058332	47.643195000726905
rxn02008_c	73.77010838822562	92.21263548527791
rxn03904_c	36.88505419411274	46.10631774263891
rxn01225_c	0.0	985.1618287597054
rxn03901_c	74.99961019469623	93.74951274336586
rxn10272_c	0.030737545161741764	0.03842193145214878
rxn10770_c	-1000.0	1000.0
rxn01799_c	22.673505926507346	28.341882408133642
rxn10281_c	0.06147509032348353	0.07684386290452494
rxn02341_c	0.13524519871497206	0.1690564983887831
rxn05232_c	3.0737545161760726	3.8421931452199067
rxn01513_c	2.7909691006878012	3.4887113758595625
rxn08307_c	0.030737545161741764	0.03842193145226247
rxn08657_c	0.0	970.0370409763159
rxn00686_c	-3.488711375859566	-2.7909691006877893
rxn01236_c	-999.9999999999983	0.0
rxn05289_c	3.07375451617616	1000.0
rxn00933_c	-8.422087374321904	-6.737669899457956
rxn00741_c	-2.2737367544323206e-13	1000.0
EX_cpd00276_e	-828.556775490571	1000.0
EX_cpd00001_e	-1000.0000000000041	1000.0
EX_cpd00023_e	-29.910057990381574	900.2208711488514
EX_cpd00971_e	-0.15368772581200574	-0.122950180646626
EX_cpd00051_e	-9.836014451762935	-7.86881156141078
EX_cpd10515_e	-0.1536877258088225	-0.12295018064708074
EX_cpd00076_e	-818.2433989647756	-22.857931197478365
EX_cpd00067_e	-1000.0	985.7076083772324
EX_cpd00122_e	-601.0375985459834	902.3268838787967
EX_cpd00035_e	-1000.0	928.7872553692355
EX_cpd00220_e	-0.16905649838952286	-0.13524519871191387
EX_cpd00117_e	-161.3721120992326	-129.0976896793935
EX_cpd00254_e	-0.1536877258089362	-0.12295018064708074
EX_cpd00205_e	-0.1536877258089362	-0.12295018064708074
EX_cpd00305_e	-0.1536877258088225	-0.12295018064708074
EX_cpd00065_e	-1.9672028903526098	-1.573762312282156
EX_cpd00149_e	-0.1536877258089362	-0.12295018064708074
EX_cpd00099_e	-0.1536877258089362	-0.12295018064708074
EX_cpd00794_e	-770.3507074512218	613.6288667320679
EX_cpd00226_e	14.838171240270304	1000.0
EX_cpd00104_e	-0.1536877258089362	-0.12295018064708074
EX_cpd00011_e	-1000.0	1000.0
EX_cpd00063_e	-0.15368772580870882	-0.12295018064708074
EX_cpd01080_e	-204.57440348545208	-11.835074821285616
EX_cpd00156_e	-20.16382962611533	-16.131063700892014
EX_cpd00393_e	-0.1536877258088225	-0.12295018064685337
EX_cpd00322_e	-1000.0	-24.491675984890776
EX_cpd00030_e	-0.15368772580870882	-0.12295018064708074
EX_cpd00516_e	-120.3067517631332	-96.24540141050454
rxn05669_c	16.13106370089276	20.1638296261139
rxn05244_c	24.49167598489075	999.9999999999999
EX_cpd00644_e	-0.32274422419482107	-0.2581953793567209
R03018_c	0.25819537935935133	0.32274422419670523
EX_cpd00263_e	-0.1536877258089362	-0.12295018064708074
COG3601_c	0.1229501806470427	0.153687725808796
rxn05255_c	0.1229501806470427	0.153687725808796
rxn08168_c	-333.3333333333335	509.9791982210661
EX_cpd00232_e	-65.4076303352316	-52.32610426818826
rxn29571_c	52.32610426818826	65.4076303352316
rxn01484_c	-1000.0	503.36448242480736
EX_cpd00107_e	-527.7524037761182	-22.37693287776176
rxn05243_c	22.376932877761746	527.7524037761186
EX_cpd00567_e	-8.422087374321904	-6.737669899458069
ENOG4108HXH_c	6.737669899457833	8.42208737432207
rxn34357_c	-894.5243793498094	1000.0
EX_cpd00041_e	-999.9999999999975	894.5243793498174
rxn14152_c	0.0	499.9999999999911
R01174_1_c	0.0	499.99999999998835
ID001_c	0.0	499.99999999998835
EX_cpd05178_e	0.0	499.99999999998835
rxn01575_c	-2.2737367544323206e-13	975.5083240151082
R01174_3_c	0.0	975.508324015109
ID003_c	-2.2737367544323206e-13	975.5083240151089
EX_cpd19585_e	-2.2737367544323206e-13	975.5083240151089
rxn11676_c	7.958078640513122e-13	996.9262454838339
rxn07124_c	-452.60499478491545	697.8979821184389
ID008_c	-697.8979821184334	452.6049947849102
EX_cpd03170_e	-452.6049947848976	697.897982118463
rxn13713_c	-999.9999999999991	0.0
rxn00871_c	0.0	1000.0
EX_cpd00029_e	-190.79851157358632	1000.0
rxn08061_c	-1000.0	190.79851157361588
rxn00669_c	0.0	1000.0000000000651
rxn09172_c	0.0	1000.0000000000651
EX_cpd00141_e	0.0	1000.0000000000653
rxn03141_c	36.88505419411274	46.106317742638666
peptidoglycan_rxn	36.88505419411274	46.10631774263864
cellwall_rxn	24.5900361294085	30.737545161759094
lipid_rxn	6.147509032352125	7.684386290439773
cofactor_rxn	24.590036129408496	30.737545161759083
biomass	122.95018064704249	153.68772580879545
SK_cpd11416_c	122.95018064704243	153.68772580879534
rxn08686_c	-1000.0	1000.0000000000101
rxn05467_c	-1000.0	1000.0
rxn08186_c	0.12295018064708074	0.1536877258088225
rxn08952_c	0.12295018064708074	0.1536877258088225
rxn10161_c	11.835074821284707	204.5744034854349
rxn08304_c	96.24540141050484	120.30675176310908
EX_cpd00013_e	-679.9608692343218	1000.0
rxn05466_c	-1000.0	679.9608692342888
EX_cpd00133_e	-0.7684386290430893	-0.6147509032366543
rxn11334_c	0.6147509032358205	0.7684386290446164
EX_cpd00443_e	-0.1536877258088225	-0.12295018064685337
rxn10421_c	0.12295018064704262	0.15368772580879583
rxn02269_c	6.821210263296962e-13	975.5083240151089
rxn00530_c	-708.1274371483271	442.3755397550699
rxn13139_c	-5.729635179632132	-4.583708143706004
rxn00620_c	-1.536877258087884	-1.2295018064703527
rxn01359_c	-333.3333333333359	509.9791982210858
rxn00970_c	-442.37553975506535	708.1274371482766
rxn05227_c	-509.97919822112254	333.3333333333329
rxn05293_c	419.26011600641567	524.0751450079919
rxn09341_c	-122.09139515149957	-97.6731161212033
rxn13914_c	36.885054194112875	46.10631774263816
rxn02011_c	36.885054194112875	46.10631774263816
rxn00579_c	-28.572413996846876	-22.85793119747848
rxn10663_c	0.0	140.55208859240068
rxn07466_c	-92.2126354852777	-73.77010838822503
rxn09429_c	-204.51292839512405	-11.773599730962133
rxn09126_c	-0.11526579435656004	-0.09221263548522529
rxn01520_c	2.7909691006878248	3.4887113758596144
rxn13140_c	-2.36679097745548	-1.8934327819645205
rxn09065_c	0.06147509032348353	0.07684386290441125
rxn10840_c	-9.836014451762935	-7.868811561410894
rxn05291_c	-204.32850312415292	-11.589174459993046
rxn03852_c	1.2295018064704664	1.536877258087884
rxn10036_c	0.0	140.55208859241134
rxn09063_c	0.06147509032348353	0.07684386290441125
rxn09124_c	-0.11526579435667372	-0.09221263548533898
rxn05744_c	0.18442527097056427	0.23053158871312007
rxn02286_c	73.77010838822544	92.2126354852775
rxn08040_c	1.2295018064704664	1.5368772580879977
rxn09163_c	-0.03842193145226247	-0.03073754516185545
rxn13251_c	-509.97919822112794	333.33333333333326
rxn06300_c	12.983539076327702	16.22942384540886
rxn06432_c	7.86881156141078	9.836014451762821
rxn06434_c	15.835983267339088	19.794979084172724
rxn06936_c	14.065500666021649	17.58187583252618
rxn06435_c	3.04916448004667	3.8114556000581388
rxn06437_c	5.901608671058057	7.377010838822116
rxn06436_c	18.04908651898586	22.561358148731074
rxn06438_c	15.442542689268521	19.303178361584628
rxn06439_c	3.3442449135997094	4.180306141999267
rxn06440_c	24.491675984890776	30.61459498111185
rxn06441_c	22.376932877761647	27.971166097200694
rxn06442_c	22.47529302227929	28.09411627784766
rxn06443_c	6.639309754940427	8.299137193675051
rxn06444_c	10.770435824680817	13.463044780850282
rxn06445_c	6.737669899457956	8.422087374322018
rxn06446_c	16.27860391766842	20.348254897084416
rxn06447_c	12.196657920186567	15.245822400232441
rxn06448_c	1.573762312282156	1.967202890352496
rxn06280_c	10.229455029833957	12.786818787291736
rxn06449_c	16.1310637008919	20.163829626113852
protein_rxn	49.180072258817056	61.47509032351803
rxn12644_c	12.196657920186668	15.245822400232512
rxn05545_c	12.196657920186668	15.245822400232512
EX_cpd11582_e	-15.245822400232441	-12.19665792018668
rxn12645_c	15.835983267339163	19.79497908417288
rxn05546_c	15.835983267339163	19.794979084172883
EX_cpd11581_e	-19.79497908417295	-15.835983267339316
rxn12844_c	3.1844096787568565	3.9805120984462468
rxn12848_c	3.1844096787568565	3.9805120984462468
EX_cpd15603_e	-3.9805120984462974	-3.1844096787569924
rxn12846_c	10.77043582468092	13.463044780850439
rxn12850_c	10.770435824680918	13.463044780850437
EX_cpd15605_e	-13.46304478085051	-10.770435824681044
EX_cpd29694_e	-999.9999999999999	4.547473508864641e-13
rxn30262_c	-4.478489018452033e-14	1000.0000000000041
EX_cpd29697_e	-4.180306141999267	-3.3442449135995957
rxn30264_c	3.3442449135995216	4.180306141999322
rxn30239_c	3.3442449135995216	4.180306141999322
EX_cpd29693_e	-8.299137193675165	-6.639309754940541
rxn30274_c	6.6393097549404	8.299137193675064
rxn30244_c	6.639309754940399	8.299137193675064
EX_cpd29691_e	-924.1715663389031	0.0
rxn30278_c	0.0	924.171566338881
rxn30246_c	0.0	924.1715663388825
rxn05178_c	-1000.0000000000001	299.1752090253549
rxn00348_c	-299.1752090253289	1000.0
EX_cpd00320_e	-299.17520902532715	999.9999999999882
rxn05681_c	93.05464258449479	116.31830323055067
EX_cpd02711_e	-116.31830323059523	-93.0546425844434
rxn34423_c	0.1229501806470426	0.15368772580879625
rxn12188_c	-1000.0000000000001	-91.41425290165978
rxn09658_c	22.85793119747825	818.2433989647774
rxn00367_c	-524.3210453692868	-419.4568362954491
rxn09655_c	-613.6288667320728	770.3507074512374
rxn30238_c	0.0	1000.0
rxn12212_c	5.115907697472721e-12	333.33333333333337
rxn10042_c	0.0	1000.0
rxn05562_c	-28.341882408133415	-22.673505926507914
EX_cpd00089_e	22.673505926507914	28.341882408133415
rxn12549_c	-442.37553975506717	708.1274371482738
EX_cpd00136_e	-708.1274371482946	442.3755397550873
rxn12585_c	-3.410605131648481e-13	1000.0
EX_cpd03561_e	-1000.0000000000018	1.1368683772161603e-13
rxn05559_c	-1000.0000000000024	3.410605131648481e-13
EX_cpd00047_e	-1.1368683772161603e-13	999.9999999999999
rxn05470_c	0.0	970.037040976315
EX_cpd00139_e	-970.03704097632	0.0
rxn05204_c	12.910843552520987	16.13855444056003
EX_cpd00311_e	-16.138554440537973	-12.910843552620463
rxn09688_c	-7.0656133385775775	978.7281261333217
EX_cpd00277_e	-978.7281261328651	7.065613338594062
rxn05205_c	3.8729306903818497	4.841163362977113
EX_cpd00654_e	-4.8411633629769995	-3.8729306903818497
rxn09685_c	22.673505926507232	28.3418824081333
EX_cpd00412_e	-28.341882408132847	-22.673505926507573
rxn05672_c	73.77010838822548	92.21263548527668
EX_cpd00186_e	-92.21263548527747	-73.77010838822503
teichoicacid_rxn	1.2295018064704244	1.5368772580879513
rxn12529_c	-999.9692624548381	-91.38351535650486
EX_cpd00100_e	91.38351535647246	999.9692624548387
rna_rxn	30.764594201502835	38.455742751876556
dna_rxn	6.147509032352132	7.684386290439801
rxn00806_c	0.0	499.9999999999977
